,TSS_1::Pseudomonas_phage_phiKZ:3,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:2,TSS_4::Pseudomonas_phage_phiKZ:4,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:2,TSS_7::Pseudomonas_phage_phiKZ:2,TSS_8::Pseudomonas_phage_phiKZ:2,TSS_9::Pseudomonas_phage_phiKZ:3,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,TSS_45::Pseudomonas_phage_phiKZ:,TSS_46::Pseudomonas_phage_phiKZ:,TSS_47::Pseudomonas_phage_phiKZ:,TSS_48::Pseudomonas_phage_phiKZ:,TSS_49::Pseudomonas_phage_phiKZ:,mean
-9,0.2351826231396435,0.17114081304298323,0.17182686609559256,0.19028264990917704,0.21348297858843185,0.18422343522078738,0.19303895582307365,0.2120293610965312,0.179523512858098,0.2556426641056966,0.18653448886498575,0.1932845406967044,0.3084112209885969,0.286775137714775,0.33285914132906436,0.16325459535262726,0.19863168266288816,0.21720361847930936,0.34316457743262496,0.1488201229488084,0.15723493399526328,0.18629045360068897,0.2590202491692604,0.1856772693957412,0.19390077113306187,0.255863082859339,0.13697331508720145,0.21688479269150251,0.3245490912326174,0.2181561844409924,0.21748064987453045,0.1835777474721214,0.25069313497050266,0.37158740464011325,0.14256601004334354,0.19772715503774402,0.16647836283897188,0.2800700590234557,0.1356490293392512,0.18690328950785393,0.22585788176195387,0.24518079543511356,0.20232729242857586,0.3207118582082789,0.1572349339952612,0.29722548988508896,0.26381067644458767,0.16965991769683073,0.21221503350328494,0.21932285412373329
-8,0.2507076377209735,0.16679962410717017,0.18032803225002086,0.2000546261892092,0.2155450888406784,0.17735413176525353,0.183129502331218,0.21474987881265278,0.18227505916207232,0.2570666594230205,0.18174935889316018,0.19279144372286727,0.2854162410910405,0.28558566074577557,0.33187715765181675,0.1618169259097112,0.1947499568716093,0.2171062396899716,0.3363750590254263,0.14205009994067952,0.1607780386166647,0.1921784672183122,0.25938453073189255,0.18601799014488798,0.17591590348745284,0.2502102813788721,0.14252798902079575,0.2183678068275851,0.3108397439950167,0.21457188209931194,0.2071291528984068,0.18677819674128052,0.24828912671778047,0.35661413179809043,0.14136691376985033,0.20606396568773358,0.16074546933197126,0.2700735386160905,0.12513638402616054,0.18178790415570584,0.2122474888469284,0.24306055129659487,0.19829142484988704,0.31911419711654443,0.16077803861666268,0.28898575007428456,0.2674136250078044,0.1560905310572428,0.2091150117547993,0.21647760040875386
-7,0.26375401476272975,0.16445820166420116,0.18984953167199456,0.20912524317791248,0.21864562270119708,0.17717741889304478,0.16968864474537015,0.22226913008738353,0.18745873069829241,0.2648276325343202,0.17987255674881264,0.19767552341771452,0.2637780488136302,0.285081741178313,0.32921667519931297,0.15735032777477925,0.19302102815979577,0.2157592451464992,0.329364120868039,0.13996413443424657,0.1667549952207777,0.19941323320863197,0.2563197572950065,0.18550676426186632,0.15965414915257573,0.2432193691421365,0.15189815391331393,0.22390442615881487,0.2934559333279093,0.21498549228245603,0.20064466203352221,0.1887992456932677,0.245504290665134,0.33706039072785327,0.1404050639216941,0.21570066351867784,0.1531005673368683,0.26353884559877433,0.11623107570748052,0.17687286657598777,0.203037119087442,0.24266237223048082,0.1928265660718743,0.3142014973284965,0.1667549952207761,0.28080097708003826,0.26931061318379834,0.1464486476624286,0.20842471871977794,0.21460765357153982
-6,0.2734734941794953,0.1614134407142836,0.19860814949723954,0.21548482552756995,0.22238988273709764,0.1836031141088554,0.155610995753406,0.23495765011989386,0.19400532739870924,0.26690742425127223,0.18150207690857406,0.208308190590386,0.2428037036134615,0.285759092088999,0.3245144608564796,0.14993731208763422,0.19241918206892655,0.2154274079910691,0.322162335849974,0.144512177809207,0.17393799851341138,0.20981944847228115,0.2499098097373428,0.18515380647125057,0.1436067093146616,0.23568362242450588,0.1624723466969447,0.23291251085244807,0.2742100677902592,0.21927942976362175,0.19665212949352578,0.18886809188516354,0.24073851493047008,0.31575287525407125,0.1397017737487835,0.22481935553231874,0.1454796569419315,0.2599375378570917,0.10791740227703868,0.17267605352478826,0.19921702352511464,0.2438663141473496,0.18577795387710355,0.30487619260392484,0.1739379985134097,0.27073039052341347,0.26987860158622184,0.14232593945947772,0.2093663395414273,0.21333277835534464
-5,0.28190659300110943,0.1573701617288113,0.2047578069736697,0.2183286584890589,0.22563772967571039,0.19567186298465788,0.14474158390952446,0.25088253518762726,0.1993685059299758,0.26132623573145286,0.18823534272480455,0.21720073368352288,0.2221306458159759,0.2873477220923832,0.3162186634095162,0.14264378580398038,0.194341382620334,0.21692832000237267,0.31358146953919064,0.15471957352687243,0.18148075710396533,0.22199897427375861,0.23826209305989687,0.18429816447020725,0.12886115774638646,0.22691842154117844,0.17249250921237524,0.24483732011951292,0.2530795189030425,0.22741676052700485,0.19695491448074606,0.1867072892390489,0.23196536117210273,0.29457167984712485,0.14138346169061064,0.2326249191216147,0.13931514326497302,0.25912376197713266,0.10201428907840697,0.17067549190271486,0.19901262934726613,0.24398601340343823,0.17816598625178937,0.29319711403402143,0.1814807571039641,0.26020652093628266,0.2718058427306762,0.14408335008212342,0.2105938705044208,0.21246639563176198
-4,0.2865161638908401,0.15335844622502523,0.20881517884014622,0.2191887867820684,0.2281264246836455,0.2093442530131538,0.1382252553253419,0.26579946425692524,0.20399776596029473,0.25051572810532985,0.1974392745315849,0.22430633439639389,0.20293047875585288,0.2866035286324179,0.3044167147294522,0.13395838802824314,0.1981129085340298,0.22047739157783788,0.301188072609004,0.16962268659114213,0.19101370777963475,0.23373653229899874,0.22230554691784468,0.18116044205400678,0.1163731138783336,0.21656925468725124,0.18099862895403357,0.25464739293600014,0.23178683880780998,0.23241494890198378,0.195470264952969,0.18284612075616807,0.21990395622336303,0.2747548789093653,0.14773498870320007,0.24051613059918125,0.1336534405365395,0.2534544614380224,0.09792302824064682,0.172429763232514,0.1921742344007267,0.24209372595460033,0.16996644521616994,0.2790667235424599,0.1910137077796326,0.2525778539980533,0.27238889422862933,0.1491776681297171,0.21276672021696216,0.21109923795394997
-3,0.2861957318405528,0.14829030693495213,0.21392803691077522,0.21714558608050366,0.23158921020613912,0.22118282819862842,0.1342945938405311,0.2771690940521202,0.20819448456139625,0.23751783686024494,0.20745526510182652,0.2267018214633524,0.18684803273399841,0.28546561090339695,0.2901173255089856,0.12658079815151477,0.20446502799927607,0.2259215467235315,0.2865748050997582,0.1811432666678725,0.2020470997501159,0.24315651721620218,0.20429580675494044,0.17755939537769877,0.1064427521591275,0.20551462610665316,0.18752955447646774,0.2596904069085765,0.21090287263302976,0.23259761107289373,0.19043228498187065,0.1796244751127845,0.20627372143410025,0.25680934233313807,0.15515330812258907,0.2490279022410348,0.1315750268996281,0.2434501636137607,0.09613434110611772,0.1767892564289239,0.18055316583038386,0.23724824956612917,0.16123187173752693,0.26531718814022304,0.20204709975011367,0.24774797784413716,0.2731173495409719,0.15515984735730476,0.21382662489805399,0.20914361324967048
-2,0.28071555210158256,0.1424707500735887,0.2199531922101688,0.2142053410292643,0.23471220175358892,0.23137589063059155,0.13246970201847225,0.28531281824837273,0.2119675376243209,0.22180974298802147,0.21651049833050234,0.22545096836012474,0.17239549123745077,0.2828696659963985,0.27608549823671213,0.12077450974640111,0.21048890130407377,0.2334141224228786,0.2709005618479237,0.1885382115776157,0.21508087311754398,0.2478970849963847,0.1874367670353361,0.17417108180997493,0.10047766694398319,0.1937200305150634,0.19375129213803513,0.262394337622637,0.1902332896383275,0.2293596564926657,0.18386841996555597,0.1767080068244907,0.19213454253477652,0.24151682379069256,0.1623134803360811,0.2586785864385903,0.13385083549495758,0.2314435826763423,0.09790277768409986,0.18192695249386173,0.16686707011071017,0.2293649481201759,0.15276350808583378,0.25319548701306843,0.21508087311754093,0.2468031843071632,0.27311297215873853,0.1625459049497043,0.213197989674805,0.20694324864949373
-1,0.27084819493247114,0.13590095642347613,0.22602473514698546,0.21097453598801724,0.23701351955757471,0.23895108762524844,0.1334723116782808,0.2895011864718208,0.21448534324799362,0.20509038512318328,0.22573008184157756,0.221271809443737,0.15914478960603212,0.2786156857468742,0.2635869848553571,0.11547560556331551,0.21561278341557633,0.24085573159757606,0.2552427421282763,0.19187501783331048,0.22907913767242202,0.24896319232602487,0.17315315757035968,0.1716843924725863,0.09866352456945532,0.18137960380638243,0.1988733006374652,0.2618579659816865,0.16947742858484083,0.222862349628334,0.17670972801195534,0.17604093929880218,0.18021661713493212,0.22799329034433682,0.1709229156474939,0.26840293097303214,0.13876225068798093,0.21635401420639008,0.10352710638852644,0.18860043993914483,0.15253221976101522,0.21959956571559439,0.14664584059554034,0.2449536050157647,0.22907913767242066,0.2477184717242805,0.2713856026703521,0.1708398177444633,0.20979365454877247,0.20460705488891914
0,0.2623307545218452,0.12890036592719056,0.2308907502958339,0.20864103717548477,0.2382488849466445,0.2434783572820136,0.13726293856654395,0.2888918808981698,0.21466576263477757,0.18956455691127094,0.23544105023389608,0.21631347583597807,0.1482700345565377,0.2730561864677008,0.25329460259891373,0.11170119068343246,0.21769056023505665,0.24755007231023987,0.24049587798397815,0.19167932742427007,0.2426714624604034,0.2474677352175183,0.1612535808622699,0.17014235049123141,0.1001518008356431,0.16886278893275566,0.20189378385406767,0.2569038410962093,0.14931561191778503,0.21293791198505824,0.16854325520011232,0.17738079851776947,0.1722392367969072,0.21575969206084933,0.17960214096560095,0.27697169051416687,0.14538969256187723,0.19970902772958646,0.11057660167408496,0.19660920605649163,0.1392371206153143,0.20976324682171277,0.14393670762286187,0.2429361540714381,0.24212067118627606,0.24844423934644283,0.27066807977053847,0.17786036447546807,0.20251502534498553,0.20224962217296333
1,0.2577701867180688,0.12276556120519073,0.23401332702237668,0.20858153714593577,0.23841788113826237,0.2438034470851551,0.14654740310187445,0.2846116795512415,0.21264170248503764,0.17727511263316093,0.24580695049907889,0.21413008752318952,0.13875213156471403,0.2702037724793963,0.24525597430154472,0.11166177679424656,0.21994483647133736,0.2533607224620854,0.22848785498969404,0.19059153485844768,0.25643980897550855,0.2416076267672508,0.15239198825682848,0.16971586371618666,0.10493740594360482,0.1584208020694795,0.2030817121001148,0.24828205446497692,0.12935515078035625,0.20273835208369245,0.16074774953115542,0.17980822305041147,0.17072161817573048,0.2061781188330536,0.18914327771000877,0.28400895061453324,0.15260775807664792,0.18155355665117343,0.11550642697914686,0.2058398140929815,0.1274792235758914,0.20032677201498889,0.1431826467638362,0.24792166741024543,0.2549029551725386,0.24529966183433927,0.2711911706004916,0.183201089426209,0.19087911774121905,0.20045089884576817
2,0.2584123434922269,0.11694523965268211,0.23549302124817534,0.20974958444101022,0.23765919276349368,0.2429760757443511,0.15679349097406806,0.27787629488976695,0.20808249799389417,0.16941600416053745,0.2545440583519246,0.21477129859732833,0.1294387531194432,0.269616974193057,0.24048812265557967,0.11193287419536879,0.21926231723619488,0.2559775559547522,0.21823530657923715,0.1910636365473842,0.26998020038630044,0.2326904891000444,0.14571230233374993,0.17298137981323283,0.11158172238303114,0.15129260760908053,0.20310827732889977,0.2384421155753662,0.11349214682875153,0.19286205492799363,0.1536703471812415,0.18214481874185146,0.17381466697399828,0.19965820740105508,0.19796467842218396,0.28950199818328204,0.15931585573663,0.16281115198255128,0.12006692174258841,0.21516141657237786,0.11714829782380072,0.19238545718547834,0.1427412608046668,0.25837926250859133,0.26729927505148543,0.23994462638418068,0.27472109263017164,0.18768339561536418,0.18182755391580596,0.19932894334559656
3,0.26513282353508616,0.11159709186013136,0.23555062277447977,0.21225090256544915,0.23631973953192445,0.2423589351981037,0.16786515085579126,0.2697906076244808,0.20194210396124507,0.16492883795973298,0.2587687404992552,0.21821921367999847,0.12073239908771985,0.2726453131978095,0.23830372552674622,0.11058492447908161,0.21510461871112452,0.2548317096759385,0.21062988804205252,0.19489276638940897,0.2825525504624732,0.22420488445253142,0.1430685443329148,0.17895852234322573,0.11734582092401573,0.14549463828053932,0.20204289230808428,0.22890896620644768,0.10267425078666573,0.1841044279125545,0.14976217045852253,0.18292803121334905,0.1803039547207042,0.1964020208809522,0.2060063575820164,0.2937126629550174,0.16601257787569984,0.14674116651083563,0.12487365205080178,0.2203524489105356,0.10936653241695375,0.1850098771761044,0.14235480122373928,0.2736570466797517,0.279285156338419,0.2329191955458842,0.2814711312692903,0.19273428609872417,0.1782282774278432,0.19905973388775833
4,0.27344628281047684,0.11029334834009505,0.23634291267108937,0.21769181857155115,0.23634291267109014,0.24133656574910414,0.18007616649210703,0.2607237558161936,0.1942036714294863,0.16355376135863156,0.26079261018791533,0.2234118386819572,0.115125636519357,0.275899724703653,0.23735288727143727,0.1090540360699201,0.2084027576759171,0.25017877654658516,0.20366328321865396,0.2000411293569646,0.29590901239135603,0.21941397786599012,0.14457592421943288,0.18817475389053667,0.12263717990486385,0.14291229461678237,0.20272347447693123,0.21989526023159595,0.09617528916583745,0.17653649562171364,0.1470843133141438,0.17986789001587478,0.18772845030680396,0.19667444610528617,0.21154713320370142,0.2985077174147538,0.17362231252358884,0.13315685175619293,0.1299793578850248,0.21961246833315626,0.1039659098368606,0.17602494379185238,0.14013009452794506,0.29231657217688056,0.2934366062712582,0.22739833124608314,0.29121997459055715,0.1988720800231084,0.17920849095206454,0.19973962209800739
5,0.2821566926991357,0.11262935553982682,0.2373365218868916,0.2256334654608901,0.2373365218868934,0.24067034672212267,0.19267346768763208,0.2536500213692662,0.18796853016187015,0.1657490579842546,0.2617468296511605,0.2296514656637826,0.11333219374432764,0.2796273910106869,0.2372427379816063,0.10639352691993416,0.19959805723634422,0.24293692016406837,0.198644563974506,0.20920341836251283,0.3094470971120514,0.2161845149710459,0.14922343860596798,0.1995791077696772,0.126467345556558,0.14240862273487154,0.2062451155973417,0.21282546419794804,0.09325220005298,0.17005979331710694,0.14611818855644554,0.17455441122663684,0.19747404966840226,0.19982792491761076,0.21423315131153758,0.30355699699195887,0.18206402481160625,0.12211616480028879,0.13527424812273403,0.2178930109985692,0.10135362933488176,0.1674899801045684,0.13722976791278493,0.309303245033825,0.3092467536756104,0.22304161729745603,0.3010470138700578,0.20542510596505048,0.18348393943467795,0.20144095938893805
6,0.2889276957149282,0.11562938985974085,0.24050238358623544,0.2340997837500421,0.24050238358623693,0.23979322346925153,0.20553035587714605,0.24871631637555702,0.18239480949493236,0.169833311163312,0.26190017323932013,0.23841991804057763,0.11681204957398825,0.2818542277327113,0.23614768983778314,0.10458514508191064,0.19201753783463502,0.23598511116531054,0.19659986999648305,0.22326970218424175,0.3230452812708196,0.21346185777345544,0.15396895017474488,0.21412648167502982,0.12942599112482386,0.1437630946908532,0.21418449530095046,0.20730217529328948,0.09399652312557982,0.16163155697796708,0.14715079430194367,0.16717832128394527,0.2084863358918306,0.20496407393305544,0.21475095186248203,0.3087230595204688,0.19277795251123203,0.11382373210956893,0.14131182145345839,0.21653424901134088,0.09994747304357794,0.16222936816618552,0.1344777153654516,0.3230117916824687,0.3280025856447365,0.21871483081791526,0.31223321517876557,0.21122561293953002,0.19120024745949377,0.20418717586018992
7,0.29201836753969757,0.12123301586098337,0.2457794051386218,0.24147217031909185,0.24577940513862293,0.2407965655444712,0.22043658380721015,0.24673148092204095,0.1789699969875064,0.17607940551346035,0.2617485701084849,0.2508288983770518,0.12378341551433694,0.2818692375392467,0.23333967053945445,0.10326607321311335,0.18851426162859183,0.2304925970339553,0.1960306494612466,0.24268098888130915,0.33873788837814345,0.21215250145094044,0.15582215897499638,0.2282063526288059,0.13175212648222184,0.14711239957553648,0.22587671770153256,0.2026861917778881,0.09556331328352273,0.15226349533308384,0.1497514103821226,0.15895030141922667,0.2177099088420734,0.20961120830411253,0.2139385800883653,0.31264655921952367,0.2046583809464572,0.1061417684335133,0.14759347940855275,0.21850619630742366,0.09791807792855192,0.16143438203144847,0.13497365095363584,0.33673344831678104,0.3511012874638132,0.2153108722619297,0.3202830040132773,0.21665505245206557,0.2015327178679666,0.20790763655706143
8,0.2905691287998721,0.12906329499339736,0.25212457615204575,0.24779832566599302,0.25212457615204703,0.2433179688635842,0.23702096470059747,0.24539088918523402,0.17827193441774852,0.18134725344429414,0.25972158553715546,0.2653463877869816,0.13518772848011176,0.2786602432937527,0.22898243451183933,0.10419815107110637,0.18715077623240148,0.2271363599933205,0.19726051608758638,0.26707748032477274,0.3568695988288558,0.21083250878401164,0.15520592603986727,0.24059834888594134,0.13388180014777268,0.15176939685874238,0.24137336178366242,0.19980072733952914,0.09899483598252307,0.14407009647439828,0.1536691964995112,0.15073136913871,0.22591799723482425,0.21572198287841055,0.21161431713717818,0.3151188978119384,0.21587791437814058,0.09886065497283034,0.15300475492268312,0.22457559786803988,0.09380252186201181,0.1650404775480351,0.1368066623919033,0.34809762138384104,0.3777783147538285,0.2129051479127398,0.32531041199273525,0.22201896377076294,0.21476573250939465,0.21230134109768706
