,TSS_1::Pseudomonas_phage_phiKZ:34-234(),TSS_2::Pseudomonas_phage_phiKZ:2075-2275(),TSS_3::Pseudomonas_phage_phiKZ:2579-2779(),TSS_4::Pseudomonas_phage_phiKZ:4080-4280(),TSS_5::Pseudomonas_phage_phiKZ:4430-4630(),TSS_6::Pseudomonas_phage_phiKZ:23499-23699(),TSS_7::Pseudomonas_phage_phiKZ:26443-26643(),TSS_8::Pseudomonas_phage_phiKZ:29312-29512(),TSS_9::Pseudomonas_phage_phiKZ:34498-34698(),TSS_10::Pseudomonas_phage_phiKZ:35790-35990(),TSS_11::Pseudomonas_phage_phiKZ:42741-42941(),TSS_12::Pseudomonas_phage_phiKZ:44836-45036(),TSS_13::Pseudomonas_phage_phiKZ:45277-45477(),TSS_14::Pseudomonas_phage_phiKZ:45482-45682(),TSS_15::Pseudomonas_phage_phiKZ:49068-49268(),TSS_16::Pseudomonas_phage_phiKZ:51629-51829(),TSS_17::Pseudomonas_phage_phiKZ:53598-53798(),TSS_18::Pseudomonas_phage_phiKZ:57000-57200(),TSS_19::Pseudomonas_phage_phiKZ:57898-58098(),TSS_20::Pseudomonas_phage_phiKZ:62977-63177(),TSS_21::Pseudomonas_phage_phiKZ:70253-70453(),TSS_22::Pseudomonas_phage_phiKZ:74050-74250(),TSS_23::Pseudomonas_phage_phiKZ:77825-78025(),TSS_24::Pseudomonas_phage_phiKZ:81832-82032(),TSS_25::Pseudomonas_phage_phiKZ:88430-88630(),TSS_26::Pseudomonas_phage_phiKZ:106789-106989(),TSS_27::Pseudomonas_phage_phiKZ:107977-108177(),TSS_28::Pseudomonas_phage_phiKZ:120571-120771(),TSS_29::Pseudomonas_phage_phiKZ:137415-137615(),TSS_30::Pseudomonas_phage_phiKZ:171768-171968(),TSS_31::Pseudomonas_phage_phiKZ:172284-172484(),TSS_32::Pseudomonas_phage_phiKZ:198020-198220(),TSS_33::Pseudomonas_phage_phiKZ:199131-199331(),TSS_34::Pseudomonas_phage_phiKZ:204064-204264(),TSS_35::Pseudomonas_phage_phiKZ:212978-213178(),TSS_36::Pseudomonas_phage_phiKZ:220695-220895(),TSS_37::Pseudomonas_phage_phiKZ:221407-221607(),TSS_38::Pseudomonas_phage_phiKZ:221762-221962(),TSS_39::Pseudomonas_phage_phiKZ:226720-226920(),TSS_40::Pseudomonas_phage_phiKZ:228506-228706(),TSS_41::Pseudomonas_phage_phiKZ:237201-237401(),TSS_42::Pseudomonas_phage_phiKZ:240272-240472(),TSS_43::Pseudomonas_phage_phiKZ:243936-244136(),TSS_44::Pseudomonas_phage_phiKZ:245599-245799(),TSS_45::Pseudomonas_phage_phiKZ:246621-246821(),TSS_46::Pseudomonas_phage_phiKZ:250558-250758(),TSS_47::Pseudomonas_phage_phiKZ:254647-254847(),TSS_48::Pseudomonas_phage_phiKZ:257484-257684(),TSS_49::Pseudomonas_phage_phiKZ:266796-266996(),mean
46,-1.2079999999999997,-1.4693333333333334,-1.2413333333333334,-1.194,-1.1493333333333335,-1.1480000000000001,-1.004,-1.2453333333333334,-1.2093333333333334,-1.4793333333333334,-1.2753333333333332,-1.1346666666666667,-1.1106666666666667,-1.1873333333333334,-1.378,-1.1086666666666667,-1.403333333333333,-1.1239999999999999,-1.3,-1.1746666666666667,-1.0673333333333335,-1.1640000000000001,-1.1846666666666665,-1.246,-1.2493333333333332,-1.0873333333333333,-1.1813333333333336,-1.3066666666666669,-1.2666666666666666,-0.9726666666666667,-1.0906666666666667,-1.168,-1.3746666666666667,-1.2473333333333334,-1.246,-1.2846666666666666,-1.18,-1.3966666666666667,-1.0266666666666666,-1.188,-1.2293333333333332,-1.378,-1.0373333333333334,-1.0919999999999999,-1.0893333333333333,-1.2506666666666666,-1.178,-1.0159999999999998,-1.03,-1.1994693877551021
47,-1.1893333333333334,-1.4133333333333333,-1.2226666666666666,-1.174,-1.1413333333333333,-1.1773333333333333,-1.004,-1.2173333333333334,-1.2373333333333334,-1.442,-1.2340000000000002,-1.1066666666666667,-1.1106666666666667,-1.1460000000000001,-1.4153333333333333,-1.1553333333333335,-1.39,-1.1813333333333333,-1.3373333333333333,-1.1386666666666665,-1.0873333333333333,-1.1026666666666667,-1.1646666666666667,-1.1633333333333333,-1.2493333333333332,-1.0313333333333334,-1.1239999999999999,-1.2426666666666664,-1.1886666666666665,-1.0193333333333332,-1.0986666666666667,-1.168,-1.412,-1.2673333333333332,-1.218,-1.2846666666666666,-1.1720000000000002,-1.4153333333333333,-1.06,-1.188,-1.2866666666666666,-1.3739999999999999,-1.0453333333333332,-1.0786666666666667,-1.1186666666666667,-1.2506666666666666,-1.158,-0.9746666666666666,-1.05,-1.192408163265306
48,-1.1706666666666665,-1.38,-1.2426666666666668,-1.1926666666666668,-1.1413333333333333,-1.2386666666666668,-1.0319999999999998,-1.2553333333333332,-1.2473333333333334,-1.4153333333333333,-1.2040000000000002,-1.1360000000000001,-1.1106666666666667,-1.1726666666666667,-1.3579999999999999,-1.2413333333333332,-1.3900000000000001,-1.1613333333333336,-1.3186666666666667,-1.1393333333333333,-1.0953333333333333,-1.1226666666666667,-1.1946666666666668,-1.1366666666666667,-1.3333333333333333,-1.0126666666666668,-1.1520000000000001,-1.2226666666666666,-1.1313333333333333,-1.0753333333333333,-1.0906666666666667,-1.1380000000000001,-1.3653333333333333,-1.2973333333333334,-1.2100000000000002,-1.2553333333333332,-1.1720000000000002,-1.4153333333333333,-1.068,-1.188,-1.2866666666666664,-1.3459999999999999,-1.016,-1.1693333333333333,-1.2093333333333334,-1.2426666666666668,-1.102,-0.9826666666666667,-1.0219999999999998,-1.1959455782312927
49,-1.1626666666666667,-1.3599999999999999,-1.2506666666666668,-1.2486666666666666,-1.188,-1.2186666666666668,-1.012,-1.2446666666666668,-1.1846666666666665,-1.3886666666666667,-1.1840000000000002,-1.1733333333333333,-1.129333333333333,-1.232,-1.3219999999999998,-1.2746666666666664,-1.4366666666666665,-1.1039999999999999,-1.3173333333333335,-1.1873333333333334,-1.0873333333333333,-1.152,-1.2226666666666666,-1.1833333333333333,-1.3466666666666667,-1.0426666666666666,-1.1520000000000001,-1.1946666666666668,-1.1233333333333333,-1.1033333333333333,-1.148,-1.1179999999999999,-1.3453333333333333,-1.2866666666666666,-1.1900000000000002,-1.226,-1.1239999999999999,-1.415333333333333,-1.0686666666666667,-1.198,-1.2666666666666666,-1.308,-1.0126666666666666,-1.216,-1.2280000000000002,-1.2226666666666666,-1.088666666666667,-0.9546666666666667,-1.014,-1.1971156462585035
50,-1.1346666666666667,-1.3306666666666664,-1.2506666666666666,-1.2373333333333334,-1.2659999999999998,-1.1853333333333333,-1.032,-1.2113333333333334,-1.1286666666666667,-1.3406666666666667,-1.156,-1.144,-1.1493333333333333,-1.2413333333333332,-1.318,-1.286,-1.4353333333333331,-1.0959999999999999,-1.3453333333333335,-1.2173333333333332,-1.058,-1.1320000000000001,-1.2133333333333334,-1.1720000000000002,-1.264,-1.0626666666666666,-1.1520000000000001,-1.1866666666666668,-1.142,-1.0846666666666667,-1.161333333333333,-1.1260000000000001,-1.3073333333333332,-1.2493333333333332,-1.1286666666666667,-1.226,-1.0333333333333334,-1.3966666666666667,-1.058,-1.1340000000000001,-1.3246666666666667,-1.2593333333333334,-1.0906666666666667,-1.2153333333333334,-1.2560000000000002,-1.1853333333333331,-1.1713333333333333,-0.9466666666666667,-1.0513333333333332,-1.189687074829932
51,-1.1646666666666665,-1.3313333333333333,-1.2206666666666668,-1.248,-1.3486666666666667,-1.1653333333333333,-1.032,-1.1813333333333336,-1.1400000000000001,-1.3326666666666667,-1.156,-1.1173333333333335,-1.1773333333333333,-1.2133333333333334,-1.347333333333333,-1.286,-1.402,-1.1146666666666667,-1.3266666666666669,-1.244,-1.0539999999999998,-1.0706666666666667,-1.24,-1.1706666666666665,-1.208,-1.0906666666666667,-1.152,-1.1946666666666665,-1.248,-1.0646666666666667,-1.1053333333333333,-1.1166666666666667,-1.2873333333333332,-1.212,-1.1366666666666667,-1.2246666666666666,-1.0133333333333334,-1.2906666666666666,-1.03,-1.0859999999999999,-1.3233333333333333,-1.286,-1.1813333333333333,-1.2286666666666666,-1.264,-1.1586666666666667,-1.1913333333333334,-0.9653333333333334,-1.1126666666666667,-1.1889115646258506
52,-1.1846666666666665,-1.2673333333333332,-1.1646666666666665,-1.3093333333333332,-1.3686666666666665,-1.1239999999999999,-1.004,-1.1626666666666667,-1.1586666666666665,-1.3419999999999999,-1.156,-1.068,-1.1853333333333331,-1.1933333333333331,-1.3466666666666667,-1.2860000000000003,-1.3739999999999997,-1.1346666666666667,-1.2686666666666666,-1.2906666666666669,-1.0913333333333333,-1.0706666666666667,-1.2506666666666666,-1.1973333333333334,-1.18,-1.120666666666667,-1.2093333333333334,-1.1653333333333333,-1.2613333333333332,-1.0566666666666669,-1.0719999999999998,-1.1206666666666665,-1.2873333333333332,-1.1546666666666667,-1.1286666666666667,-1.1946666666666665,-1.0426666666666666,-1.2533333333333334,-1.088,-1.0859999999999999,-1.262,-1.3153333333333335,-1.1706666666666667,-1.2206666666666666,-1.264,-1.1546666666666667,-1.1833333333333333,-1.0713333333333332,-1.0926666666666667,-1.186843537414966
53,-1.2426666666666668,-1.2659999999999998,-1.1366666666666667,-1.347333333333333,-1.3986666666666667,-1.1039999999999999,-1.004,-1.1053333333333333,-1.1586666666666665,-1.342,-1.1373333333333333,-1.0493333333333335,-1.2133333333333334,-1.16,-1.3453333333333333,-1.2286666666666666,-1.3439999999999999,-1.1926666666666668,-1.2953333333333332,-1.3106666666666666,-1.0633333333333332,-1.0893333333333333,-1.232,-1.1973333333333334,-1.1786666666666668,-1.1766666666666667,-1.2453333333333334,-1.1506666666666667,-1.262,-0.9986666666666667,-1.0919999999999999,-1.094,-1.2953333333333332,-1.1746666666666665,-1.1286666666666667,-1.1353333333333333,-1.0839999999999999,-1.224,-1.1066666666666667,-1.0859999999999999,-1.27,-1.3446666666666667,-1.1560000000000001,-1.258,-1.2906666666666666,-1.1266666666666667,-1.1913333333333334,-1.1126666666666665,-1.0286666666666666,-1.187251700680272
54,-1.3066666666666664,-1.2646666666666666,-1.1446666666666667,-1.3366666666666667,-1.4253333333333333,-1.02,-1.012,-1.092,-1.1053333333333335,-1.3419999999999999,-1.1173333333333333,-1.0973333333333335,-1.1833333333333333,-1.18,-1.4013333333333333,-1.1953333333333334,-1.3453333333333333,-1.2126666666666668,-1.3246666666666667,-1.2806666666666664,-1.1113333333333335,-1.108,-1.232,-1.1673333333333333,-1.1413333333333333,-1.2626666666666668,-1.2719999999999998,-1.2066666666666668,-1.3399999999999999,-0.9986666666666667,-1.1213333333333333,-1.094,-1.2846666666666666,-1.1746666666666665,-1.1566666666666667,-1.1086666666666667,-1.1039999999999999,-1.1906666666666665,-1.136,-1.0859999999999999,-1.2706666666666666,-1.398,-1.176,-1.2726666666666666,-1.324,-1.1266666666666665,-1.238,-1.1326666666666667,-0.9673333333333333,-1.1957142857142857
55,-1.366,-1.2073333333333334,-1.1153333333333333,-1.3033333333333335,-1.3679999999999999,-0.9906666666666667,-1.0126666666666666,-1.1213333333333333,-1.0853333333333335,-1.3419999999999999,-1.1253333333333333,-1.1306666666666667,-1.1273333333333333,-1.236,-1.4793333333333332,-1.2253333333333332,-1.456,-1.2126666666666666,-1.3246666666666667,-1.2446666666666666,-1.1486666666666667,-1.0893333333333333,-1.262,-1.0813333333333333,-1.1119999999999999,-1.3466666666666667,-1.2626666666666666,-1.1966666666666668,-1.3733333333333333,-1.028,-1.0933333333333333,-1.1533333333333333,-1.2713333333333334,-1.204,-1.2100000000000002,-1.1073333333333333,-1.1413333333333333,-1.2093333333333334,-1.1773333333333333,-1.048,-1.2346666666666666,-1.4426666666666668,-1.1680000000000001,-1.2446666666666668,-1.2946666666666666,-1.1533333333333333,-1.2280000000000002,-1.1046666666666667,-0.9673333333333333,-1.2005714285714286
56,-1.3806666666666667,-1.1886666666666665,-1.0859999999999999,-1.2733333333333332,-1.3546666666666667,-0.9826666666666667,-1.0353333333333332,-1.1293333333333335,-1.1226666666666667,-1.2886666666666666,-1.1826666666666665,-1.1606666666666667,-1.0913333333333335,-1.2353333333333332,-1.5086666666666666,-1.2813333333333332,-1.504,-1.2313333333333332,-1.3246666666666667,-1.258,-1.1193333333333333,-1.0413333333333332,-1.29,-1.0773333333333333,-1.1306666666666667,-1.3760000000000001,-1.2333333333333334,-1.1386666666666665,-1.3466666666666667,-1.036,-1.1313333333333333,-1.1906666666666665,-1.2813333333333332,-1.2399999999999998,-1.2006666666666668,-1.1366666666666667,-1.1186666666666667,-1.1993333333333334,-1.1973333333333334,-1.028,-1.1933333333333331,-1.5253333333333332,-1.1680000000000001,-1.1866666666666665,-1.2386666666666666,-1.1400000000000001,-1.2,-1.1126666666666665,-0.9953333333333333,-1.2019047619047618
57,-1.4006666666666665,-1.1526666666666665,-1.1046666666666667,-1.2533333333333334,-1.384,-1.04,-1.062,-1.1106666666666667,-1.18,-1.242,-1.186,-1.2166666666666666,-1.1046666666666667,-1.1513333333333333,-1.4973333333333334,-1.3453333333333333,-1.4593333333333331,-1.2513333333333334,-1.3233333333333333,-1.2659999999999998,-1.058,-1.0793333333333335,-1.2606666666666666,-1.1186666666666667,-1.1866666666666668,-1.3479999999999999,-1.1773333333333333,-1.1426666666666667,-1.3266666666666667,-1.0826666666666667,-1.178,-1.248,-1.2173333333333334,-1.24,-1.2120000000000002,-1.2006666666666668,-1.0919999999999999,-1.1513333333333333,-1.2266666666666666,-1.008,-1.1633333333333333,-1.544,-1.176,-1.1586666666666667,-1.2053333333333331,-1.1700000000000002,-1.2,-1.1046666666666667,-0.9946666666666666,-1.2041360544217685
58,-1.3893333333333333,-1.166,-1.1046666666666667,-1.2253333333333336,-1.4133333333333333,-1.0733333333333335,-1.034,-1.0906666666666667,-1.16,-1.2326666666666668,-1.16,-1.2726666666666666,-1.1126666666666667,-1.1233333333333335,-1.438,-1.4233333333333333,-1.418,-1.214,-1.3326666666666667,-1.294,-1.058,-1.1573333333333333,-1.2273333333333334,-1.1466666666666667,-1.2706666666666666,-1.338,-1.1640000000000001,-1.1426666666666667,-1.2686666666666668,-1.1106666666666667,-1.1300000000000001,-1.2366666666666668,-1.1686666666666665,-1.22,-1.2120000000000002,-1.262,-1.0919999999999999,-1.1366666666666667,-1.268,-1.028,-1.0853333333333333,-1.552,-1.176,-1.1773333333333336,-1.2333333333333334,-1.1966666666666668,-1.2186666666666668,-1.0939999999999999,-1.0093333333333334,-1.2052789115646259
59,-1.3893333333333333,-1.174,-0.9986666666666666,-1.1953333333333334,-1.4493333333333334,-1.0733333333333335,-1.082,-1.0626666666666666,-1.1800000000000002,-1.2326666666666668,-1.1006666666666667,-1.358666666666667,-1.1606666666666667,-1.1313333333333333,-1.3820000000000001,-1.5073333333333332,-1.3599999999999999,-1.1873333333333336,-1.3326666666666667,-1.3039999999999998,-1.03,-1.2106666666666668,-1.2193333333333334,-1.1466666666666667,-1.2906666666666666,-1.3113333333333335,-1.1973333333333334,-1.144,-1.2406666666666666,-1.1586666666666665,-1.0966666666666667,-1.2366666666666668,-1.2220000000000002,-1.2206666666666666,-1.1540000000000001,-1.252,-1.12,-1.166,-1.2959999999999998,-1.0386666666666666,-1.0853333333333333,-1.5626666666666664,-1.1759999999999997,-1.1973333333333334,-1.2626666666666668,-1.2073333333333334,-1.2826666666666668,-1.1166666666666667,-1.0293333333333332,-1.2108979591836735
60,-1.3313333333333335,-1.1446666666666665,-0.9653333333333334,-1.1766666666666667,-1.3960000000000001,-1.1033333333333333,-1.1446666666666667,-1.0626666666666666,-1.1800000000000002,-1.1946666666666665,-1.0673333333333335,-1.4693333333333334,-1.194,-1.1593333333333333,-1.3486666666666667,-1.5486666666666666,-1.282,-1.1833333333333333,-1.3286666666666667,-1.2893333333333332,-1.0779999999999998,-1.2333333333333334,-1.161333333333333,-1.1426666666666667,-1.2986666666666666,-1.2646666666666666,-1.2273333333333334,-1.1533333333333333,-1.1926666666666665,-1.2413333333333332,-1.0966666666666667,-1.2086666666666666,-1.278,-1.2673333333333334,-1.120666666666667,-1.2626666666666666,-1.0919999999999999,-1.2019999999999997,-1.276,-1.0186666666666668,-1.1693333333333333,-1.5893333333333333,-1.1759999999999997,-1.2253333333333332,-1.32,-1.2166666666666666,-1.2733333333333334,-1.1726666666666667,-1.0479999999999998,-1.2158503401360545
61,-1.2980000000000003,-1.1113333333333333,-0.9653333333333334,-1.1686666666666667,-1.3760000000000001,-1.1300000000000001,-1.1340000000000001,-1.1,-1.1986666666666668,-1.168,-1.0393333333333332,-1.5253333333333332,-1.1860000000000002,-1.1313333333333335,-1.358,-1.5486666666666666,-1.2193333333333334,-1.182,-1.3086666666666669,-1.2886666666666668,-1.1306666666666667,-1.26,-1.141333333333333,-1.172,-1.3286666666666667,-1.3226666666666667,-1.254,-1.1720000000000002,-1.1553333333333333,-1.268,-1.1166666666666667,-1.2566666666666666,-1.2686666666666668,-1.2093333333333331,-1.120666666666667,-1.32,-1.084,-1.1526666666666665,-1.2199999999999998,-0.9606666666666666,-1.2053333333333331,-1.5313333333333334,-1.2333333333333334,-1.2826666666666668,-1.3573333333333333,-1.2166666666666666,-1.24,-1.1926666666666665,-1.1039999999999999,-1.2186666666666666
62,-1.29,-1.141333333333333,-0.9653333333333334,-1.1873333333333336,-1.356,-1.1006666666666667,-1.106,-1.184,-1.2766666666666668,-1.1786666666666668,-1.0673333333333332,-1.5533333333333335,-1.128,-1.1393333333333333,-1.3619999999999999,-1.5219999999999998,-1.2286666666666664,-1.1726666666666667,-1.2793333333333334,-1.2979999999999998,-1.129333333333333,-1.3066666666666669,-1.161333333333333,-1.2013333333333334,-1.3553333333333335,-1.3786666666666667,-1.254,-1.2,-1.1553333333333333,-1.2213333333333334,-1.15,-1.3393333333333333,-1.2593333333333334,-1.1893333333333334,-1.1780000000000002,-1.3613333333333335,-1.0639999999999998,-1.164,-1.1866666666666665,-0.9339999999999999,-1.2093333333333334,-1.5219999999999998,-1.2893333333333332,-1.2813333333333332,-1.346666666666667,-1.2166666666666666,-1.24,-1.2006666666666665,-1.1320000000000001,-1.2278367346938774
63,-1.29,-1.161333333333333,-0.9733333333333333,-1.1873333333333334,-1.3479999999999999,-1.0393333333333332,-1.106,-1.21,-1.3026666666666666,-1.1213333333333333,-1.1006666666666665,-1.5539999999999998,-1.1013333333333333,-1.1206666666666665,-1.3820000000000001,-1.4733333333333334,-1.2366666666666666,-1.2026666666666666,-1.2793333333333334,-1.24,-1.129333333333333,-1.3053333333333335,-1.1646666666666665,-1.2093333333333334,-1.318,-1.3973333333333333,-1.2540000000000002,-1.1920000000000002,-1.1553333333333333,-1.1653333333333333,-1.15,-1.3579999999999999,-1.3206666666666669,-1.159333333333333,-1.2153333333333334,-1.3613333333333335,-1.064,-1.248,-1.1866666666666665,-0.9339999999999999,-1.2293333333333334,-1.6326666666666667,-1.3186666666666667,-1.2766666666666666,-1.3419999999999999,-1.2246666666666668,-1.24,-1.1926666666666668,-1.16,-1.2313197278911563
64,-1.327333333333333,-1.161333333333333,-0.9733333333333333,-1.1606666666666667,-1.3293333333333333,-1.0693333333333332,-1.1640000000000001,-1.21,-1.312,-1.0919999999999999,-1.0926666666666667,-1.5433333333333334,-1.1119999999999999,-1.0426666666666666,-1.3806666666666667,-1.4693333333333336,-1.2179999999999997,-1.2506666666666668,-1.2326666666666666,-1.22,-1.1093333333333333,-1.276,-1.1446666666666665,-1.1626666666666667,-1.3139999999999998,-1.396666666666667,-1.2540000000000002,-1.2386666666666666,-1.1633333333333333,-1.165333333333333,-1.1393333333333333,-1.3579999999999999,-1.3506666666666667,-1.1706666666666667,-1.1873333333333336,-1.3913333333333333,-1.0919999999999999,-1.334,-1.1866666666666665,-0.9239999999999999,-1.3133333333333332,-1.6593333333333333,-1.2606666666666666,-1.2913333333333334,-1.406,-1.2526666666666666,-1.212,-1.1926666666666668,-1.168,-1.234204081632653
65,-1.3886666666666665,-1.1913333333333331,-1.0213333333333334,-1.1753333333333333,-1.2806666666666666,-1.0893333333333333,-1.228,-1.182,-1.284,-1.15,-1.1393333333333333,-1.5153333333333334,-1.148,-1.0053333333333334,-1.4073333333333333,-1.4393333333333336,-1.1713333333333333,-1.2586666666666666,-1.2426666666666664,-1.182,-1.1013333333333333,-1.248,-1.1246666666666667,-1.164,-1.3433333333333333,-1.4100000000000001,-1.2540000000000002,-1.3246666666666667,-1.1746666666666665,-1.2213333333333334,-1.184,-1.3579999999999999,-1.4146666666666667,-1.208,-1.2153333333333336,-1.3913333333333333,-1.1,-1.4166666666666667,-1.246,-0.9346666666666666,-1.3166666666666667,-1.6300000000000001,-1.1746666666666665,-1.262,-1.4839999999999998,-1.2899999999999998,-1.1586666666666667,-1.2206666666666666,-1.1386666666666665,-1.2451020408163265
66,-1.358666666666667,-1.18,-1.0546666666666666,-1.176,-1.254,-1.0893333333333333,-1.2839999999999998,-1.182,-1.254,-1.236,-1.2173333333333332,-1.4780000000000002,-1.1813333333333333,-1.0626666666666666,-1.4560000000000002,-1.3613333333333335,-1.1713333333333333,-1.27,-1.2613333333333334,-1.1353333333333333,-1.0439999999999998,-1.2680000000000002,-1.0686666666666667,-1.1786666666666668,-1.3433333333333333,-1.4100000000000001,-1.262,-1.358,-1.1153333333333333,-1.2506666666666666,-1.2666666666666666,-1.31,-1.4333333333333333,-1.2093333333333331,-1.2453333333333336,-1.3726666666666667,-1.092,-1.4646666666666666,-1.3033333333333335,-0.9919999999999999,-1.3279999999999998,-1.546,-1.1213333333333333,-1.2206666666666666,-1.5173333333333332,-1.2939999999999998,-1.1946666666666668,-1.2313333333333334,-1.1053333333333335,-1.2491836734693877
67,-1.3586666666666667,-1.161333333333333,-1.0546666666666666,-1.2206666666666668,-1.2633333333333334,-1.0973333333333335,-1.3306666666666667,-1.174,-1.2553333333333334,-1.2399999999999998,-1.2813333333333334,-1.4166666666666667,-1.1813333333333333,-1.1186666666666667,-1.4826666666666668,-1.3039999999999998,-1.1913333333333331,-1.27,-1.2706666666666668,-1.1366666666666667,-1.0146666666666666,-1.248,-1.0393333333333332,-1.1520000000000001,-1.3233333333333333,-1.3800000000000001,-1.2526666666666666,-1.358,-1.1113333333333333,-1.2306666666666668,-1.2866666666666666,-1.2766666666666668,-1.4053333333333335,-1.2373333333333332,-1.2733333333333334,-1.4020000000000001,-1.0919999999999999,-1.4926666666666668,-1.2453333333333334,-1.0333333333333334,-1.434,-1.5466666666666666,-1.1853333333333333,-1.2006666666666668,-1.508,-1.2566666666666668,-1.2853333333333334,-1.1826666666666665,-1.1353333333333333,-1.2530340136054423
68,-1.4113333333333336,-1.1146666666666667,-1.0926666666666667,-1.224,-1.2333333333333334,-1.0893333333333333,-1.3026666666666669,-1.2206666666666668,-1.2593333333333334,-1.2306666666666666,-1.3146666666666669,-1.4086666666666665,-1.1813333333333333,-1.2013333333333334,-1.5466666666666666,-1.324,-1.1633333333333333,-1.2600000000000002,-1.2480000000000002,-1.15,-1.0426666666666666,-1.2593333333333334,-1.0593333333333335,-1.2093333333333334,-1.3046666666666666,-1.3539999999999999,-1.2793333333333334,-1.3393333333333333,-1.1373333333333333,-1.2586666666666668,-1.2866666666666664,-1.2766666666666666,-1.3973333333333333,-1.2373333333333334,-1.3213333333333332,-1.4393333333333334,-1.088,-1.526,-1.2566666666666666,-1.0253333333333334,-1.4633333333333334,-1.536,-1.2226666666666666,-1.1713333333333333,-1.4853333333333334,-1.2846666666666666,-1.3633333333333335,-1.1826666666666665,-1.162,-1.2642176870748298
69,-1.3753333333333335,-1.088,-1.1126666666666667,-1.2053333333333331,-1.2146666666666668,-1.0893333333333333,-1.3226666666666667,-1.2566666666666668,-1.26,-1.3146666666666667,-1.3066666666666669,-1.3886666666666665,-1.1733333333333331,-1.2,-1.5093333333333334,-1.3426666666666667,-1.135333333333333,-1.3226666666666667,-1.2186666666666668,-1.18,-1.0526666666666666,-1.2606666666666666,-1.1206666666666665,-1.2386666666666668,-1.286,-1.296,-1.2166666666666666,-1.3033333333333335,-1.0886666666666664,-1.2306666666666668,-1.34,-1.258,-1.3786666666666667,-1.2373333333333334,-1.3346666666666667,-1.4126666666666665,-1.068,-1.546,-1.2833333333333334,-1.0533333333333335,-1.4333333333333333,-1.4826666666666668,-1.2226666666666666,-1.13,-1.444,-1.2366666666666668,-1.4273333333333333,-1.1826666666666668,-1.2086666666666666,-1.261034013605442
70,-1.2973333333333334,-1.088,-1.1126666666666667,-1.2253333333333332,-1.2719999999999998,-1.1193333333333333,-1.322,-1.2473333333333332,-1.28,-1.3506666666666665,-1.3359999999999999,-1.3553333333333333,-1.1733333333333333,-1.1733333333333331,-1.4313333333333336,-1.3326666666666669,-1.0713333333333332,-1.3506666666666667,-1.2666666666666666,-1.216,-1.042,-1.2526666666666666,-1.0826666666666669,-1.276,-1.316,-1.232,-1.2166666666666663,-1.3166666666666667,-1.0846666666666667,-1.2306666666666668,-1.3866666666666667,-1.2093333333333334,-1.3880000000000001,-1.2373333333333332,-1.2440000000000002,-1.394,-1.0306666666666666,-1.5833333333333333,-1.328,-1.0613333333333332,-1.432,-1.4873333333333332,-1.2606666666666666,-1.1673333333333333,-1.4626666666666668,-1.146,-1.4633333333333334,-1.1826666666666665,-1.2353333333333334,-1.260639455782313
71,-1.256,-1.088,-1.1046666666666667,-1.2586666666666666,-1.2853333333333332,-1.1460000000000001,-1.2660000000000002,-1.2773333333333334,-1.2426666666666668,-1.3506666666666667,-1.34,-1.2973333333333334,-1.1826666666666665,-1.1733333333333333,-1.4206666666666665,-1.3066666666666669,-1.0713333333333332,-1.352,-1.2659999999999998,-1.2026666666666666,-1.014,-1.3099999999999998,-1.0626666666666666,-1.2800000000000002,-1.3159999999999998,-1.232,-1.2499999999999998,-1.2886666666666668,-1.1486666666666667,-1.2866666666666666,-1.386,-1.2093333333333334,-1.4140000000000001,-1.2146666666666666,-1.2533333333333334,-1.3833333333333333,-1.0173333333333334,-1.5966666666666667,-1.4186666666666665,-1.0906666666666667,-1.4586666666666668,-1.4826666666666668,-1.2793333333333332,-1.2779999999999998,-1.5186666666666668,-1.0979999999999999,-1.4913333333333334,-1.2126666666666666,-1.2353333333333334,-1.2676598639455785
72,-1.2826666666666668,-1.0599999999999998,-1.0859999999999999,-1.2886666666666666,-1.286,-1.1460000000000001,-1.2473333333333334,-1.2973333333333332,-1.1853333333333333,-1.4080000000000001,-1.3066666666666669,-1.2613333333333334,-1.1786666666666668,-1.2013333333333334,-1.422,-1.2706666666666668,-1.0673333333333332,-1.4146666666666665,-1.2766666666666668,-1.2026666666666666,-1.034,-1.3133333333333332,-1.0346666666666666,-1.2466666666666668,-1.232,-1.316,-1.2499999999999998,-1.2846666666666666,-1.182,-1.3013333333333335,-1.45,-1.2133333333333334,-1.4246666666666667,-1.1733333333333333,-1.2566666666666668,-1.3473333333333335,-1.0253333333333332,-1.5866666666666667,-1.4080000000000001,-1.148,-1.4586666666666668,-1.4933333333333332,-1.3086666666666666,-1.364,-1.5746666666666667,-1.088,-1.4913333333333334,-1.2393333333333334,-1.2353333333333334,-1.2728707482993198
