,TSS_1::Pseudomonas_phage_phiKZ:1,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:3,TSS_4::Pseudomonas_phage_phiKZ:3,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:4,TSS_7::Pseudomonas_phage_phiKZ:4,TSS_8::Pseudomonas_phage_phiKZ:5,TSS_9::Pseudomonas_phage_phiKZ:5,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,mean
69,0.09072030455465666,0.22073303078999967,0.21512052571278123,0.2200356656634273,0.22264781779221132,0.2533875905073805,0.22170765961534475,0.2042627643636889,0.30341959069502344,0.14354266586637318,0.1369148144516009,0.20935997569218712,0.225452054129975,0.23156576169216883,0.16523465622067307,0.19894883117100798,0.18146033698397376,0.14965597522019275,0.2234491629812339,0.25152249282677164,0.2613873455282706,0.24797998221095865,0.19141384866183375,0.1221801334868701,0.14278121194015642,0.10008566942558228,0.09094680327675264,0.3310290405181161,0.31113710285650786,0.32367501956046874,0.33469021503653007,0.18307419809407985,0.3063548448924795,0.13363604160204762,0.2341012206211055,0.2087192228762969,0.2658986278190311,0.1394531984955886,0.2592127669081768,0.16281014740268426,0.21388457890813709,0.2053954762884837,0.19600350735426147,0.25702218968317114,0.21118213796314234
70,0.08002730413209368,0.21635008157780833,0.21555002780381177,0.23319227501520318,0.23425110224431708,0.2704697383833975,0.22539941253109488,0.20597568741930714,0.29757550355287743,0.1397449322371757,0.1369112885121355,0.21150564165860591,0.21383609602936518,0.23825633153291062,0.1638026411139462,0.2015761575759564,0.1725752882053007,0.14764191679970562,0.21084888736973323,0.23160608851913528,0.264391563187701,0.23597880541123697,0.18163029699841016,0.1324235224222848,0.14647940975543217,0.10470356849861048,0.07922590704361991,0.32693068744153264,0.3075228450653477,0.3246487753649478,0.33230118768950573,0.18935662429803932,0.30719996488151535,0.13549825702057777,0.22701350715448848,0.19963632646219048,0.26716301859553243,0.13792480950637825,0.26685766638820557,0.17057709958600625,0.23287356373820742,0.20874602524437616,0.1878576125866493,0.2580371144664015,0.2107289672959336
71,0.07244075890474136,0.2127510573917482,0.21596466005758774,0.24724058574280075,0.24450284584566778,0.2867928140126264,0.22516399806709297,0.20465881007673623,0.28767973829631976,0.13506990806422464,0.14073498540696933,0.21383841568659157,0.2040637002980461,0.24692411440467504,0.1614172135783835,0.20007398093790402,0.16284714246699963,0.14444434446176307,0.19680239917293355,0.21238114812283793,0.266401352781979,0.22628205498069254,0.17389869408696967,0.1406510740725036,0.14787773984381364,0.11325351804431594,0.06738335968264772,0.31973837734072846,0.3073161067987969,0.3283211915101345,0.32665069334886004,0.19741848109081858,0.3085495854721157,0.13688642026286063,0.22226481904336906,0.18987875950877006,0.2700176309627426,0.13552862192561843,0.27212146787748837,0.18050875095149582,0.2529083266450293,0.20821640093847038,0.18001172434926305,0.257068107659138,0.2101124063676198
72,0.06836471902915758,0.21092180471306748,0.2155084731131202,0.26074993796125273,0.2529391127102813,0.30021157494952266,0.2223677769813385,0.20358025558857515,0.27747056208050924,0.13199183442330437,0.14855318007490562,0.2164698507033262,0.19584699006296752,0.2539878400166168,0.16027792379673642,0.19600668572595908,0.15184541830177073,0.14120222711740568,0.1812903790928981,0.19334911498757967,0.27031006442456645,0.21583850502965857,0.16582145967666015,0.14604528394811064,0.14888538700665255,0.12513695196032396,0.05677021698771863,0.31061253281164464,0.3085525058438199,0.333305455750208,0.3206985344600349,0.20567510116672696,0.31074291407797605,0.13961308644012674,0.21991783927181835,0.18145848540506831,0.273307532212724,0.13148620593722285,0.2779396746874408,0.19213353949252845,0.2723988017223119,0.2039189698878417,0.17281051882389642,0.25574673834523426,0.20959231742728657
73,0.06481301729881286,0.21007829126343544,0.21380284735790617,0.2726030017121822,0.2576709538588364,0.30778471673630897,0.21918052923908465,0.20152627303011256,0.2686505225360791,0.12899397435309765,0.15867191343464665,0.21954176467428949,0.1905119675707796,0.25793160262237225,0.15824272332235104,0.1915850760779706,0.14118428117319928,0.13766680437767748,0.16686196377739643,0.17459586853317935,0.27787064692622543,0.20430388500606175,0.15790231282640002,0.1499623381067726,0.15066018726168587,0.13901317405009125,0.04953617233616563,0.29929002946680755,0.3112193440971619,0.3365922037399306,0.31370287814913517,0.21436305719366336,0.31365224731162894,0.14206214396685388,0.22112529325975036,0.1754912554969105,0.27739716540610904,0.12823543775743576,0.28287127407525114,0.2032615307651009,0.2910548768391357,0.1976240910728314,0.165552636307847,0.2529434709381096,0.2090360396660633
74,0.06308596858949513,0.20980231732382734,0.2107838928671762,0.28249072511985684,0.26067231623703496,0.31147545632854073,0.21681244390723445,0.19654942534409717,0.2627002330587009,0.1258962125941073,0.17016771432015307,0.2228516699266423,0.1886573774279124,0.25952269646998044,0.15554165991181354,0.18589107850290493,0.1320347750292244,0.13583370094333228,0.15547433701856012,0.1584146021254438,0.28706174201935136,0.19282213342581095,0.15195231023995248,0.15202085075640046,0.15487481738398362,0.15358705206859444,0.046384270974455265,0.28518113089157543,0.3150353789507934,0.3397298991646784,0.3063246818706017,0.22261143940739186,0.31725867243001177,0.14416585280036262,0.22375121774431875,0.17166567440123426,0.282107761500734,0.12590097939473432,0.28645115637417073,0.2131642224737241,0.3085538788068076,0.18948681543042514,0.15712409901848348,0.24954704681554082,0.20866867471341308
75,0.0627098426517664,0.20901130415530625,0.2070700639908786,0.28765294987765766,0.2612899534600367,0.3126574769738371,0.2161381160255468,0.19262305204560876,0.2605479710408627,0.12127214431546518,0.18147213013533572,0.22549534403912638,0.18953403688371478,0.25934893305975987,0.15191997750589548,0.18108575281842548,0.12499205929746723,0.13729671482879707,0.14568055907038605,0.14582735917382664,0.29844422233691914,0.18268472869432764,0.14903296441829023,0.1526876019928534,0.1605906690456957,0.17205182415371556,0.04554516775569632,0.26891713384368315,0.32051106343857183,0.3410168552949928,0.2997997715520707,0.22970818172483645,0.3217090391992165,0.14718454225656566,0.2293273602709585,0.17011537891896256,0.2851728619992642,0.12441531688300564,0.28989234154645277,0.22085123985131289,0.32546286997462326,0.18545610762257508,0.1487827418325362,0.24457755949475196,0.2088082564875359
76,0.06411809122412866,0.20666553539435814,0.20431485690423737,0.2901291584607788,0.2594705859853119,0.3120676403636432,0.21667904916023453,0.1914207931592365,0.2612841157197291,0.11566460819419647,0.1927125748874184,0.2277250936232953,0.19272011534451086,0.2574251867135938,0.14837012045796588,0.17519165869515188,0.12061766896849054,0.14246639278954545,0.1371410767063057,0.13670355165906917,0.31422072887713026,0.17357929404206157,0.1489055888265289,0.1523267850200997,0.16717376672192424,0.19183993619022272,0.04685772704446815,0.2521182350441677,0.32544214097589325,0.3399348442238247,0.29457361857320113,0.23551252570253428,0.32460987048167533,0.14994498494472017,0.2379889457945128,0.16989250918825166,0.28770280187502817,0.12427285172382133,0.2919309510910757,0.22613490199772243,0.3415142110787929,0.18442440131145832,0.13971361270942997,0.2375076629236029,0.20934115388121255
77,0.06837689071748014,0.20358132483460722,0.20171981274997158,0.2896698054200719,0.25691876567020755,0.31043677353794275,0.21981749855259064,0.18973933671426774,0.26596285261564423,0.10949116951479532,0.2034007706494619,0.23054254383908862,0.19424943916595414,0.25158204691721486,0.1442249107132491,0.17006679117132514,0.11771702064589633,0.15143789499203814,0.1282285527111418,0.13141579765997063,0.3327239070408589,0.16542928835656384,0.15025370619866532,0.15228605351257615,0.1745368815575448,0.2137009630117439,0.0505177526013354,0.23758461737358944,0.32999141512385355,0.3355531365329036,0.29100236831692816,0.24088021715840094,0.3258487071751116,0.15190429215305656,0.2469086421151813,0.17171454237005257,0.2881073957087853,0.1272886280408825,0.29194690022967645,0.22816847434031198,0.35550672176528303,0.18422109701912315,0.1323001084119831,0.2289646452668705,0.21013455591304997
78,0.07603486438673406,0.19858129507322073,0.1975584147931947,0.28748724603356196,0.25556261506598044,0.30680335435576406,0.22527120392032352,0.18875749447450346,0.2702632184908282,0.10470328233910194,0.21475170961760895,0.23519753034543905,0.1957310172618951,0.2414070130225398,0.1401568284309786,0.1654056374609057,0.11856870574686611,0.16312566065608647,0.12294021599262035,0.12909811393791887,0.35346685487633467,0.1589460839970333,0.15122819866902107,0.1527289008539051,0.1832925041729316,0.23626478118320943,0.057143302725557676,0.22558930371071328,0.3332734981326919,0.3301691456996931,0.2858657107239347,0.24613383911100875,0.3248352156811659,0.15524921000984965,0.24970492653208795,0.17327941395777718,0.28581786201238246,0.13284140635072034,0.2910861482661708,0.2263442831590181,0.3676068914720275,0.18616177231547254,0.12480744822051977,0.21827877217660388,0.21108002035036136
79,0.08652273750273269,0.19087757052283744,0.19170473134998234,0.285106167679243,0.2565595092937745,0.3015814198428446,0.22888963195997758,0.18987957511317402,0.27073979152107563,0.10207277130668417,0.22466800196523368,0.24239021533272131,0.1985902274340828,0.22967696452764072,0.1373797908451967,0.16239013144017736,0.12368292136820405,0.17672366780248666,0.12020599183039589,0.12858402815948855,0.37553748426471123,0.1543204814116321,0.15012945464646849,0.15287181269992023,0.19299177858295422,0.2596922469034912,0.0649174197614781,0.21561830513281813,0.3362050839812426,0.3236894568060179,0.28055188235429396,0.2531411764889344,0.3216644130473074,0.15808999403391386,0.25127241380098425,0.1775605158425419,0.28036247322139496,0.1384454628024886,0.2925260325904696,0.22308835902935759,0.3788129472347531,0.1908813018225978,0.11464171214074459,0.2055956334227805,0.21229167474593752
80,0.09983798334505818,0.17891131492446694,0.18293309177073477,0.2830892196527073,0.2612083471545459,0.29683689707070465,0.22873689904533942,0.1928805071279175,0.2659307327844068,0.10282794931397662,0.23276490922050685,0.24948513069261952,0.2012494190847983,0.22045479846922994,0.13531703015379576,0.15947544864038365,0.13210277885227967,0.19191700046748833,0.1179500844455951,0.1292783407810155,0.39299243201906203,0.15066139415760735,0.14786026497824306,0.15284203014625763,0.2017848190467481,0.28435027407136626,0.07318146019927245,0.2105749130598796,0.3395100354055477,0.31536786172021586,0.276237398855809,0.26237544892971754,0.3171987481979424,0.1611473195878227,0.25199212914153374,0.18394772301577011,0.2729116832939612,0.14230981208712232,0.2941092485037318,0.2187704925525756,0.38942807182995565,0.19920163284279943,0.10503179665228865,0.19278647053269488,0.21363093963239768
81,0.1164002309074171,0.1702645217555004,0.17289661122781055,0.2816953457583137,0.26814303934879985,0.2923618546100118,0.2235537108434508,0.19478675036660045,0.25689175343076764,0.10798485796513817,0.23975637464389626,0.2543943966106245,0.20247797253584476,0.21427212993993786,0.13368483201553566,0.15857525692859784,0.1431877042825636,0.20697714487139057,0.11681579335749807,0.13080737495031114,0.4019545850717958,0.14831977975778154,0.14504668020011457,0.15159796768802258,0.21025661262832673,0.3084222404173306,0.08312578373666049,0.2100191552527738,0.34178639357765594,0.30479420121989137,0.26906841791977115,0.2713431616353847,0.30994618166081944,0.16431655424342292,0.25234124354747245,0.18825132791433236,0.2642693049834876,0.14359982218026648,0.29491497774322534,0.2127921166630713,0.40055712854312875,0.208564399867899,0.09491376197599695,0.18052703669438963,0.2146967384425689
82,0.13564994469876568,0.16594829791457522,0.16433243013119286,0.2807611755708669,0.27255127975208243,0.2892409103819181,0.2141319133041632,0.19724287284034464,0.2469099002793648,0.11684744429813539,0.2455868808622752,0.257655346254828,0.20343149922966544,0.2104718739315487,0.13013873785108632,0.1568987977002985,0.1567105822499413,0.21873204518402495,0.11558736196971782,0.1334603146181931,0.40463681713082805,0.1478465548526027,0.13994838630153655,0.14858722274429426,0.21618313689119573,0.33081316601883204,0.09424364967722657,0.21273430853863617,0.3432159934910897,0.2917100594964427,0.26245962741818113,0.281674584937291,0.300503585802009,0.16620778465909058,0.252498064090194,0.18953188131824486,0.2563924126971147,0.14223612786367112,0.29533566142314416,0.206210168760939,0.40847730786104786,0.21710830668869113,0.08500147610249438,0.16954060848400648,0.21534969323344982
83,0.15856018448424036,0.16508557327992315,0.15964963375698465,0.27958894110487187,0.2728702450575117,0.2867751377147783,0.2005648921879736,0.1989967068756922,0.23500223748801546,0.12685955529150691,0.2506873910212181,0.2594286185604703,0.2038957019087532,0.20790487948572633,0.12624730407820678,0.15489636361373557,0.17127477954853385,0.22706357159787158,0.1145288364377727,0.13559208437105538,0.4014806648754442,0.14968221736305098,0.1327324421208535,0.14466932059837664,0.21797170779926858,0.3498937942510253,0.10448839802239321,0.21735411128272192,0.3436275444508422,0.2788810764352607,0.25535567342122306,0.2909179750428825,0.29070412125017364,0.1685010418670295,0.2507801046854987,0.1885791113484122,0.2500110399361077,0.13924471743644168,0.2943744250277715,0.19939213651539325,0.4103523915524014,0.2235277930009904,0.07599991783611688,0.16131221581910068,0.21534787681371867
84,0.18479726450058956,0.16797374388461295,0.16004003000043135,0.2757675123219156,0.2701668674521002,0.2855856607457788,0.18584048888882024,0.19668577373596616,0.2225698493787013,0.13682250130013515,0.25369542284637425,0.2598752652609046,0.20443391488363777,0.20333495913873958,0.12160014666704248,0.15388510648105042,0.1838893156064309,0.23324201751796458,0.11460233087600043,0.13683185057832062,0.39247374062275464,0.15312823020449057,0.1256457141286243,0.14002083502788043,0.21594976110658665,0.365242585511199,0.1133994153810151,0.22197184616808968,0.34382428647019586,0.2658933559732847,0.24828681980603756,0.2992760748821838,0.2820560398731286,0.16981049803736162,0.24548954721226796,0.18559735145562128,0.2441008863019954,0.13433963152166056,0.2928496421885908,0.1937150027492348,0.4062306481689014,0.2277219171937775,0.06865609696545473,0.15308570187517695,0.21455467388388708
85,0.21299908361800096,0.17344674523027745,0.1617399215224407,0.2691663792830151,0.264286760039652,0.28508174117831464,0.17011111901615208,0.19154884033735495,0.20939809261514633,0.14715614629967025,0.2558218552752817,0.2608996342652767,0.20602713603959888,0.1996118809274813,0.1195341759598109,0.1530293693418114,0.19518354550396902,0.23808788890171023,0.11463254248285344,0.13846407323869686,0.3809656554026849,0.15586341845008617,0.11700982170036878,0.13490773801447076,0.21343659837836496,0.376686975454911,0.12048295400884426,0.22747502967667899,0.3436162133476426,0.2564572116849535,0.24327628073945678,0.30807489780288744,0.2734866230976642,0.16878377138685735,0.23691076640215933,0.18123562585725037,0.24117316604767408,0.1275607873389224,0.29008512345219206,0.18863346098319178,0.3968455177658873,0.22772347267226692,0.06438793621757778,0.14479019794693904,0.21332036761151016
86,0.242094625838381,0.18212616534391862,0.16518605098705996,0.25995731270140243,0.254407722602697,0.2857590920890009,0.1543127145795122,0.1845653927867504,0.19553065169934183,0.1571588044263023,0.25581999449734016,0.26385266718991657,0.20582091099863248,0.19469261506256644,0.11900571477219753,0.15338610756185062,0.2055509980620315,0.2437630640343093,0.11578845423431443,0.13970744831414306,0.37065932132890755,0.15653516714925142,0.1069620585616303,0.12886880080551735,0.21612347582107927,0.3841458997525828,0.12719376886272177,0.23283208432141245,0.3446543075190965,0.25024273779773143,0.23897727629089305,0.3126092473060752,0.2668243119061054,0.16661052812967553,0.22392276501153935,0.17812594145526978,0.239874131688794,0.12287639609889041,0.28520473500659693,0.18412290504793233,0.3851141432206233,0.22644980608305726,0.06077013857895378,0.13919297352539017,0.21198589611480445
87,0.2703225772108931,0.1917613688569087,0.16918264027399088,0.24801081002352549,0.24102704506960543,0.28734772209238457,0.14026265462491166,0.17738739638406825,0.18313610625256677,0.16786915037083056,0.25293606185383793,0.2682448737290623,0.20264442879184724,0.18906466141031603,0.117710315915969,0.15506047457357777,0.21535658576050953,0.2510148275498761,0.11733562318860469,0.14033089013806269,0.3617784192526953,0.15726759895418893,0.09612754710478501,0.12419128636683659,0.2235317938931794,0.388340882719466,0.1337641654685184,0.23654306699930855,0.3474278798112116,0.24812827851500044,0.23411832639404642,0.3102888943844667,0.26018913842931635,0.1618404921207754,0.21409964816853075,0.17685546119363557,0.24072598293861686,0.12186720527584564,0.2799453177325749,0.1792277120491465,0.37197273853617563,0.22391493036520727,0.05948816580503337,0.13683358409261215,0.2107835166055119
88,0.2990378146886118,0.20037871769291424,0.17594196021538483,0.23507888002554603,0.2241739909373473,0.28660352863241845,0.12663709831274364,0.17004295638791742,0.17389280223119566,0.17632544796381203,0.25037094772675983,0.2720402232562475,0.1974910220982092,0.18400129093449574,0.11845010419419935,0.15859771517983023,0.22349510340853937,0.2582296024209126,0.12079822088157999,0.14040177556985492,0.35543787746499345,0.15979144173481202,0.08698946557246391,0.12244682015431008,0.23493074887807192,0.39010540627629553,0.13862356404848347,0.23875225895536967,0.3504559194390585,0.2482669681005958,0.23245946948951207,0.30358461574550644,0.2529299339559154,0.15676130841389746,0.20523134310964739,0.1747509990007816,0.24327937180590534,0.12386116274350116,0.2751757388519847,0.1742915478087336,0.355279059163207,0.21811285438808986,0.061617767704602144,0.13749604929278608,0.2098322930649328
89,0.3274148816895833,0.2068556473852813,0.18425736020865965,0.21946311836401247,0.20734110358271737,0.28546561090339717,0.11580924802198644,0.1608919100352733,0.1702733194288807,0.18281697010566128,0.24564598230147577,0.27466866434758924,0.19248888320859803,0.17945372873631502,0.12097855190003211,0.16484450948671694,0.2293633233984104,0.264818301382869,0.1251913708208066,0.14009680281052012,0.35314672340344055,0.16597441140448993,0.08017221050415538,0.12448203185754059,0.24810072407235345,0.38667174808896415,0.14376128770904595,0.2411669687293394,0.3491096887200698,0.24933990410860268,0.23186796987942984,0.29354739236170924,0.24450924877623798,0.15001298982584738,0.2001282273333739,0.17562283425846276,0.2484050551550332,0.1280708185957135,0.2708987571817919,0.16772889342361602,0.3369421793666635,0.2106447807946965,0.06797242198266139,0.13983698550803683,0.20923303502636506
90,0.3236882508563132,0.19629933269942362,0.17539822396601484,0.19940089015938398,0.1865242398093409,0.2630078340318774,0.1051198635078322,0.14781338848577535,0.16086046506500964,0.18055743951600683,0.23730213611152648,0.26721831754274616,0.18243404960426884,0.16555212466050975,0.1156815463659154,0.15602532149003442,0.2221143033950092,0.2600901056627792,0.12176425827687568,0.13418933124418056,0.3336073634103743,0.16338802557868776,0.07086874389891215,0.11341156173880695,0.23927029218306745,0.37659871817283797,0.14194039609928355,0.22846512907567215,0.3403590381992857,0.2401684793418996,0.22020690117713587,0.28047601251807064,0.23167984311952913,0.1408200970102989,0.18523613470368452,0.16629177949063542,0.23322054714076393,0.12048420165971578,0.25293173388377105,0.15389805017777913,0.3085831566409578,0.1977152148728629,0.06630805367896185,0.13025429169572203,0.19857329972544413
91,0.3207921363389408,0.18501354796073888,0.1659782671679008,0.1803773162041486,0.1660140455479329,0.24161720782333868,0.0976139980747507,0.13652704163654353,0.1552701466557312,0.1782342848313375,0.2269053431047015,0.26115089083996523,0.17034937150956636,0.1517583675979609,0.11024437090741232,0.14968823794076122,0.21461272216728505,0.2555248526320577,0.11902105210074784,0.12734716909824156,0.31549867272879195,0.15808309281832328,0.06287837338587111,0.10515436307543417,0.23074179749956997,0.3640774739823339,0.14055629931394337,0.21598706824611416,0.3274542392258033,0.2281895628323935,0.21331308150813855,0.2654723005051235,0.2185395307749594,0.1307730712184581,0.170427992224435,0.15708301447999679,0.21717524455134624,0.11409835385491345,0.2365098943824749,0.13942732872378366,0.2808957323565583,0.18768030509499123,0.06440962819279922,0.12125789972204248,0.18817556115542414
92,0.3173672314870405,0.17223639656038153,0.15756850327221422,0.1620432467642197,0.14767779022663646,0.2223070712921508,0.09263562968739206,0.12615885932202361,0.15222843049860543,0.17495235294483352,0.21397580924847662,0.2546342641931438,0.15732391278339447,0.13800947139547523,0.1037101950075651,0.14422880383316594,0.2067978665881202,0.25055289230320704,0.11618465552152846,0.12034541415521065,0.2969976879225155,0.1509114038413612,0.057995195926490495,0.09955120457551428,0.22204186595304645,0.3487032818756544,0.13916221895647238,0.2044419663887358,0.3119008957728668,0.2133038923097045,0.20816878577561354,0.2483626329350226,0.2055564326234513,0.11932372911132894,0.15631151143786387,0.14785047407404323,0.19983120482710698,0.10796327181983909,0.21966139169319754,0.12490076988236036,0.2543093466220112,0.18135589583563905,0.06149343098590535,0.11157159272689825,0.1777865654763052
93,0.3146334519766921,0.15936630635318177,0.149849158470698,0.14532886937139272,0.13276209624855095,0.20753489071766507,0.08813960041852835,0.11758663652084138,0.14970654811380596,0.1711477308709939,0.19872905888078649,0.24593508781194542,0.14327789387787615,0.12536274129811886,0.09681603739313528,0.1392891129343909,0.19868018762350476,0.24485127006423024,0.11318234831778969,0.11390678994329115,0.2774104691784666,0.14166322275042248,0.0560147038234571,0.09525545225705859,0.21271702174143683,0.33076422126000804,0.13608169708199355,0.19506844622679548,0.29357068563944205,0.19639897978908225,0.20437941833478074,0.22909060683076315,0.19313140127220516,0.10757594173662413,0.14187486937678212,0.13862285890488413,0.18292329171474256,0.10059185185325081,0.2033127973156484,0.11103098660117978,0.22790825889986532,0.17794696176384045,0.05820042250776227,0.10246774907617824,0.16750200302600204
94,0.31155464128756827,0.14634007835822507,0.14235030610054297,0.1311625448123289,0.11965136954270414,0.19681717482290084,0.08268125295987434,0.11297245811015413,0.14601669540679607,0.16600756957295726,0.18243045483316622,0.2360793974067482,0.12785128192170825,0.11523007702846386,0.08955126859225529,0.13525202975082157,0.19122773382164232,0.23689585570396035,0.1090035200021429,0.10712006995907394,0.2573964138852214,0.1314083093757872,0.05501251911136875,0.09184578151324188,0.20173251562792266,0.31064532432773534,0.13128356597200314,0.18928499779979083,0.27199184866822257,0.17780731177481135,0.20026517310129338,0.20871550345910772,0.1808430323611218,0.09685052185261028,0.12800594837221574,0.12877081298177964,0.16665215159677327,0.09313137495489203,0.18813205973254793,0.09728157155542969,0.20210080521163443,0.17673878117896769,0.05507148917297465,0.0950328479146937,0.15732264639764051
95,0.3081841607326675,0.13342864763560766,0.13441376513093725,0.1200162949184151,0.10899215731654958,0.18921743330374144,0.07570883329768699,0.10967259812989427,0.14072464308619262,0.1607307966162128,0.1644588474789091,0.22607525695926073,0.11166275437150516,0.10571828164726187,0.08199130262219834,0.13024037045609,0.1833257754323206,0.22616176750424,0.10499143779914341,0.10054947760311832,0.23628280721031153,0.11958705128484684,0.05404641992653768,0.08984989221376971,0.1883901966159122,0.28716050008767163,0.1255710374391554,0.18543472016842863,0.24754879616066244,0.15820523247626353,0.1943646780283849,0.18813683856293253,0.16864722579069522,0.08554116570400616,0.11586322823247912,0.11816018028632302,0.15238544860819264,0.08625688146806283,0.17365992264029767,0.08415734288485847,0.17660879531111034,0.1717822923297913,0.05214982933631279,0.0893651822626786,0.14694136970617358
96,0.30381879556845537,0.12119192309393623,0.12631805643696203,0.11047674212153435,0.10112459393101739,0.18339735620958425,0.06785417620857885,0.10550164970827806,0.13416100099641753,0.15555509915931426,0.1457863079636846,0.21561950064842458,0.09458118414946046,0.09845999959323565,0.07380216026658341,0.1245657272054193,0.17546953602400367,0.212677591928553,0.10221778404319089,0.09462020116571178,0.21297366635605536,0.10695950372537162,0.05224937010180355,0.08884212346142731,0.17232930719062994,0.2622400379752118,0.11921940126474322,0.18231576527093957,0.22242631846494168,0.13755977298222657,0.18666936831780356,0.16820241118022064,0.15662421833553167,0.07458383471950614,0.10464434699201589,0.10671290507287993,0.13981501530006313,0.07931932093323137,0.16053958717264766,0.07185315739270062,0.15167022107412237,0.16346687905869065,0.04999073050950015,0.08512160680768496,0.13644382400187036
97,0.29665614947591673,0.11034516072941328,0.11841057244046242,0.10150453968524249,0.09440728913263768,0.17876525843188804,0.05751575507875713,0.10107826702107806,0.12607414826286636,0.15004311060396391,0.12710094432195762,0.20355109562914114,0.07971374406267125,0.09374470245630327,0.06551577329605754,0.11782697620955374,0.16741651242488956,0.19657537367509248,0.10202296691085448,0.0885719920569655,0.18766307449796432,0.09413530545834158,0.04956593460279941,0.0879397682582506,0.15509491342161014,0.234830577105253,0.11205118634812217,0.17824490060865578,0.19677026908689074,0.1174180612327013,0.17598704286850175,0.14864888526635545,0.14359135465856626,0.06406020164983811,0.09363222455715353,0.0955308264170886,0.12988110110280698,0.07228078462826354,0.14938043634716786,0.060808199573425856,0.12786217140694286,0.1532091693005775,0.04737467691495496,0.08160078562182696,0.125781867791813
98,0.286884242095407,0.10166279588348606,0.11161318402521128,0.09373481251373085,0.08734972569450665,0.17460240658318243,0.04558953844300097,0.09511305884787899,0.11630294888133808,0.14328416221823032,0.1073774135824922,0.1904916983970666,0.06581397468123411,0.09202736644463122,0.05742761704451005,0.11078352162068066,0.15751295260076997,0.1779704448243042,0.10024669672630793,0.08240643234648087,0.16185340122073827,0.0807300042864305,0.045262686095911844,0.08553675354979731,0.13688120339237003,0.20690910713992922,0.10326197449674226,0.17190163696959498,0.17177374382218863,0.09783027250604728,0.16449734679341646,0.12877498940703921,0.1296027062032544,0.0528107412617312,0.08456281038243252,0.08644399396425988,0.12205503244406088,0.06534931706657574,0.14028814399209938,0.05183520830745027,0.10729924034491538,0.14031475193103637,0.04542694524523609,0.07907466217274767,0.11496526514660128
99,0.27502871922505345,0.09614362173439059,0.10527461198649805,0.08593309498664375,0.07950047058138929,0.1702592318508526,0.03478465456458816,0.08639521281384192,0.10489288066170824,0.1348921190928926,0.08860175896566613,0.174788057172993,0.052945509078482875,0.09081648776064326,0.048882303563271015,0.10284819494483362,0.14543747320338488,0.15738459033704952,0.09664321076759913,0.07529033041374315,0.13702588312520916,0.06830643707626573,0.04048939217331145,0.08188867026773376,0.11793029921121936,0.178489917249767,0.09382220098217897,0.16373316983250655,0.14638866183446334,0.07911484850137325,0.15112650510633135,0.10817605215623996,0.11477731228384973,0.04248319489320585,0.07498284638012429,0.07646052966337968,0.11574134732694041,0.058558494635319924,0.1312793621221634,0.045095384693795565,0.08980642677067263,0.12558429515728803,0.04431312654298832,0.0776339649557742,0.10386251946926425
