,TTS_1::Pseudomonas_phage_phiKZ:5490-5590(+),TTS_2::Pseudomonas_phage_phiKZ:19983-20083(+),TTS_3::Pseudomonas_phage_phiKZ:22385-22485(+),TTS_4::Pseudomonas_phage_phiKZ:23502-23602(+),TTS_5::Pseudomonas_phage_phiKZ:25192-25292(+),TTS_6::Pseudomonas_phage_phiKZ:27634-27734(+),TTS_7::Pseudomonas_phage_phiKZ:29324-29424(+),TTS_8::Pseudomonas_phage_phiKZ:33511-33611(+),TTS_9::Pseudomonas_phage_phiKZ:34892-34992(+),TTS_10::Pseudomonas_phage_phiKZ:39495-39595(+),TTS_11::Pseudomonas_phage_phiKZ:40356-40456(+),TTS_12::Pseudomonas_phage_phiKZ:42756-42856(+),TTS_13::Pseudomonas_phage_phiKZ:45794-45894(+),TTS_14::Pseudomonas_phage_phiKZ:47838-47938(+),TTS_15::Pseudomonas_phage_phiKZ:50149-50249(+),TTS_16::Pseudomonas_phage_phiKZ:50489-50589(+),TTS_17::Pseudomonas_phage_phiKZ:52600-52700(+),TTS_18::Pseudomonas_phage_phiKZ:53464-53564(+),TTS_19::Pseudomonas_phage_phiKZ:55119-55219(+),TTS_20::Pseudomonas_phage_phiKZ:57889-57989(+),TTS_21::Pseudomonas_phage_phiKZ:65621-65721(+),TTS_22::Pseudomonas_phage_phiKZ:68659-68759(+),TTS_23::Pseudomonas_phage_phiKZ:70248-70348(+),TTS_24::Pseudomonas_phage_phiKZ:76360-76460(+),TTS_25::Pseudomonas_phage_phiKZ:91673-91773(+),TTS_26::Pseudomonas_phage_phiKZ:97602-97702(+),TTS_27::Pseudomonas_phage_phiKZ:101320-101420(+),TTS_28::Pseudomonas_phage_phiKZ:101981-102081(+),TTS_29::Pseudomonas_phage_phiKZ:108929-109029(+),TTS_30::Pseudomonas_phage_phiKZ:114189-114289(+),TTS_31::Pseudomonas_phage_phiKZ:120579-120679(+),TTS_32::Pseudomonas_phage_phiKZ:133049-133149(+),TTS_33::Pseudomonas_phage_phiKZ:137140-137240(+),TTS_34::Pseudomonas_phage_phiKZ:142897-142997(+),TTS_35::Pseudomonas_phage_phiKZ:147129-147229(+),TTS_36::Pseudomonas_phage_phiKZ:149711-149811(+),TTS_37::Pseudomonas_phage_phiKZ:152913-153013(+),TTS_38::Pseudomonas_phage_phiKZ:158192-158292(+),TTS_39::Pseudomonas_phage_phiKZ:162400-162500(+),TTS_40::Pseudomonas_phage_phiKZ:166793-166893(+),TTS_41::Pseudomonas_phage_phiKZ:167818-167918(+),TTS_42::Pseudomonas_phage_phiKZ:172989-173089(+),TTS_43::Pseudomonas_phage_phiKZ:173100-173200(+),TTS_44::Pseudomonas_phage_phiKZ:177156-177256(+),TTS_45::Pseudomonas_phage_phiKZ:196037-196137(+),TTS_46::Pseudomonas_phage_phiKZ:199143-199243(+),TTS_47::Pseudomonas_phage_phiKZ:200511-200611(+),TTS_48::Pseudomonas_phage_phiKZ:202244-202344(+),TTS_49::Pseudomonas_phage_phiKZ:202294-202394(+),TTS_50::Pseudomonas_phage_phiKZ:206961-207061(+),TTS_51::Pseudomonas_phage_phiKZ:212951-213051(+),TTS_52::Pseudomonas_phage_phiKZ:221285-221385(+),TTS_53::Pseudomonas_phage_phiKZ:223881-223981(+),TTS_54::Pseudomonas_phage_phiKZ:224682-224782(+),TTS_55::Pseudomonas_phage_phiKZ:225743-225843(+),TTS_56::Pseudomonas_phage_phiKZ:227872-227972(+),TTS_57::Pseudomonas_phage_phiKZ:233251-233351(+),TTS_58::Pseudomonas_phage_phiKZ:235778-235878(+),TTS_59::Pseudomonas_phage_phiKZ:239082-239182(+),TTS_60::Pseudomonas_phage_phiKZ:243751-243851(+),TTS_61::Pseudomonas_phage_phiKZ:248180-248280(+),TTS_62::Pseudomonas_phage_phiKZ:248958-249058(+),TTS_63::Pseudomonas_phage_phiKZ:262710-262810(+),TTS_64::Pseudomonas_phage_phiKZ:263206-263306(+),TTS_65::Pseudomonas_phage_phiKZ:263242-263342(+),TTS_66::Pseudomonas_phage_phiKZ:267069-267169(+),TTS_1::Pseudomonas_phage_phiKZ:11961-12061(-),TTS_2::Pseudomonas_phage_phiKZ:12118-12218(-),TTS_3::Pseudomonas_phage_phiKZ:12536-12636(-),TTS_4::Pseudomonas_phage_phiKZ:34861-34961(-),TTS_5::Pseudomonas_phage_phiKZ:80263-80363(-),TTS_6::Pseudomonas_phage_phiKZ:114157-114257(-),TTS_7::Pseudomonas_phage_phiKZ:114216-114316(-),TTS_8::Pseudomonas_phage_phiKZ:114675-114775(-),TTS_9::Pseudomonas_phage_phiKZ:115893-115993(-),TTS_10::Pseudomonas_phage_phiKZ:117884-117984(-),TTS_11::Pseudomonas_phage_phiKZ:133015-133115(-),TTS_12::Pseudomonas_phage_phiKZ:158160-158260(-),TTS_13::Pseudomonas_phage_phiKZ:161541-161641(-),TTS_14::Pseudomonas_phage_phiKZ:171547-171647(-),TTS_15::Pseudomonas_phage_phiKZ:173747-173847(-),TTS_16::Pseudomonas_phage_phiKZ:178302-178402(-),TTS_17::Pseudomonas_phage_phiKZ:179921-180021(-),TTS_18::Pseudomonas_phage_phiKZ:181405-181505(-),TTS_19::Pseudomonas_phage_phiKZ:186296-186396(-),TTS_20::Pseudomonas_phage_phiKZ:209981-210081(-),TTS_21::Pseudomonas_phage_phiKZ:214041-214141(-),TTS_22::Pseudomonas_phage_phiKZ:265388-265488(-),TTS_23::Pseudomonas_phage_phiKZ:265434-265534(-),TTS_24::Pseudomonas_phage_phiKZ:266566-266666(-),TTS_25::Pseudomonas_phage_phiKZ:267040-267140(-),TTS_26::Pseudomonas_phage_phiKZ:267092-267192(-),TTS_27::Pseudomonas_phage_phiKZ:268718-268818(-),TTS_28::Pseudomonas_phage_phiKZ:269422-269522(-),TTS_29::Pseudomonas_phage_phiKZ:270435-270535(-),TTS_30::Pseudomonas_phage_phiKZ:271655-271755(-),TTS_31::Pseudomonas_phage_phiKZ:271690-271790(-),TTS_32::Pseudomonas_phage_phiKZ:271772-271872(-),TTS_33::Pseudomonas_phage_phiKZ:272819-272919(-),TTS_34::Pseudomonas_phage_phiKZ:273217-273317(-),TTS_35::Pseudomonas_phage_phiKZ:273957-274057(-),TTS_36::Pseudomonas_phage_phiKZ:276107-276207(-),TTS_37::Pseudomonas_phage_phiKZ:277779-277879(-)
15,0.10578419161360084,0.128461724703426,0.15377164061040152,0.26578518630195164,0.11755508862323594,0.2301280384913904,0.19378475377371115,0.1107191534012455,0.14099967500615765,0.35096529940995497,0.1512771377496767,0.09451581215508477,0.1146679252509499,0.1627759207761841,0.05496755679542485,0.26840098253577455,0.1174304654285629,0.1533997455804793,0.24748358996790537,0.22189594807629215,0.06836259247734809,0.13606205055171738,0.15009929695567586,0.14102626432381055,0.10180536542073024,0.07047866528047479,0.160027562280531,0.16853828625060574,0.23658337349172326,0.08333471998257806,0.22819252745346752,0.13829514824816314,0.19673633412598457,0.21893423674975718,0.1584519135793006,0.06970920189024825,0.286437855203306,0.0917329683676765,0.22523733308564994,0.18748390718103555,0.07462605931037514,0.12067607786124065,0.18027552368180594,0.1702733602673164,0.13701829939217608,0.1425761981699197,0.1828965832165119,0.2299505898103439,0.17900913714520625,0.19456478892285048,0.21533416559636062,0.18395805018293193,0.22241806506014564,0.10375435699417965,0.23007697489660153,0.1693465490220654,0.12560326247425652,0.08380775126982032,0.1845462132034104,0.13284857187008137,0.13120449580040722,0.0753250983495042,0.18573024507956787,0.1691617084606722,0.20018425137533818,0.09455642094615223,0.11918070583257474,0.06608845197357997,0.11914103260620679,0.09482514086500445,0.14077011925072896,0.11431243767500869,0.09028418580478167,0.10856297863321537,0.13230323478995015,0.1413361870464179,0.12855416532485606,0.10060959425609495,0.14977086624283076,0.08719035378503447,0.14058173547263164,0.20455598848914414,0.20279989922639055,0.1288475566635589,0.05979171288421352,0.06765848189773288,0.2754705194676807,0.20875488042764104,0.12503547241956933,0.2293434459990836,0.032909069407734436,0.08578481928157254,0.1575727455091276,0.1084974219454072,0.05808347075896464,0.1144138692259072,0.055394006832161904,0.12434491973816783,0.04843914718602179,0.2129743380330192,0.15857033315629893,0.11774862270428128,0.11107874053247495
16,0.1183915254464188,0.13877386587689727,0.15911346923444017,0.2681474078522942,0.11859933852927074,0.22450068262236983,0.17655732181469652,0.11550780758961363,0.13366074429810454,0.34558311709383305,0.15611040389009032,0.0960880093009041,0.11746799736131112,0.17122887736036455,0.047046314508433815,0.25829897221371056,0.11072830062273702,0.142107974628306,0.25872680414305155,0.2513492109183411,0.06435540147888767,0.12916514894551906,0.14723275340634048,0.12997953860791067,0.0892400198682918,0.07818479663946526,0.15657409101806335,0.17835576358534508,0.23571386814696163,0.08266337171242356,0.22322178567384424,0.14264566479179822,0.20433063701774384,0.20342135119169727,0.15345318503079655,0.057395967058668215,0.28219213766097306,0.09211306093270502,0.22532941997444964,0.2097289104320091,0.06947545182925177,0.13525966804308748,0.18981582970957728,0.1714402219179802,0.15392990768108727,0.15769662362855522,0.18781211053429042,0.24847873006336624,0.17285449916106901,0.18990458568580684,0.21400583388182431,0.20467260552600647,0.23692001851846642,0.10408664490710758,0.2312573891403956,0.17313511768185746,0.13460396314237788,0.08009490569264578,0.16166076967744464,0.1452630871213385,0.1373071695546409,0.07434168345819746,0.1841664993785352,0.15942083701200005,0.1808819674721906,0.10181320403650593,0.12195952871453064,0.061894088067669675,0.10750411190001372,0.10579818610351019,0.14261182093458116,0.12109303123314571,0.08542446673805315,0.0976093860214153,0.1287199019981536,0.15369889370670395,0.13431378655077328,0.10349769840220327,0.1538842494037135,0.08348349741900729,0.14876918297108208,0.21867409450026165,0.19646978525837455,0.1273234065020049,0.05494605527427967,0.06486018255691975,0.29218735981781563,0.1943792154342413,0.11270061912383836,0.22518070669845872,0.0371558225275523,0.07577938335586207,0.15243221292279183,0.10695655752697748,0.06813791194036387,0.11493394270789074,0.052980966532539885,0.10898424700684275,0.04192726620743772,0.21984903587433866,0.14838345821447863,0.12918296982049066,0.10335358334085742
17,0.1328923142605966,0.14924972066380543,0.1677235149889261,0.26726644231835256,0.11864296531207892,0.22024039306376095,0.16027594885077573,0.11984570305081829,0.1277768678361621,0.3389153467343905,0.1573068439052263,0.10186462831054184,0.12139988826471373,0.18477158626318835,0.03974627445804217,0.2501507819004501,0.10742868272636197,0.1304959820687555,0.26301052432135336,0.2732067193272648,0.06241174730460469,0.12568198928454571,0.1498906053202872,0.1169944619700631,0.07895284634837621,0.08841982449662698,0.15461986905066427,0.18601767914828773,0.23005792950430223,0.08542446673805332,0.21436242919501364,0.14809972292008464,0.20941803703315381,0.1876235197738063,0.14651509538888574,0.04819839191769234,0.2775312868764975,0.09204763816921284,0.22158764929685595,0.23569307380867038,0.06618309524120233,0.15271385624610276,0.20294963440342945,0.16858311352794875,0.17238593157906598,0.17500401212474104,0.1960751890664118,0.2595818036446499,0.16673285197139082,0.17965527821713584,0.20891289488324874,0.22057907189907247,0.25042575210833135,0.1096743809198886,0.23155670145449384,0.1772328823577219,0.14179407232803248,0.0784503936832933,0.14287050738702106,0.16009351927290566,0.1434463120889167,0.07426571707131162,0.1787752945688924,0.1463189673632947,0.15813996588547738,0.10700344046121794,0.12465432251547257,0.05900493095805853,0.0971561253038334,0.12132135376499098,0.14228677056798827,0.13479548225351537,0.08266337171242337,0.08603109010124621,0.12566760658997664,0.16474967212987496,0.13524615004994706,0.10983767810509729,0.15512735774615932,0.08140842973562348,0.1595215885140041,0.2277786812562878,0.19187056020815546,0.12465632950458187,0.05380157343792944,0.06006691198923144,0.30203428684465344,0.18084447058224506,0.10453199415083489,0.21563036487268494,0.04519077716113681,0.06771683675804561,0.14213626945592767,0.10571770358238683,0.0775047766304893,0.11808701141654929,0.054701575226576794,0.09367712862789243,0.04062057311811884,0.22376103399963757,0.13790225951861165,0.14176369179490664,0.09886345222672506
18,0.14534833645822118,0.15905717806650496,0.17930943081945555,0.26078631118578766,0.11845374745581372,0.2180475385177129,0.1472554562417652,0.12305276602633582,0.12378541544505509,0.33125005666727364,0.15302595646226996,0.11196719781489901,0.12907392205801288,0.2032265338714633,0.033365542476862395,0.24463207592711483,0.10743502318183604,0.12009412138580504,0.25997217686488455,0.2860787418231459,0.0625032216375371,0.12581387378374145,0.15778048113394216,0.10277708178767009,0.07184951402033096,0.10078471912258383,0.1535712484050408,0.19025154027215102,0.221525937668242,0.09028418580478177,0.20122544414642968,0.15250313571682902,0.2127616039756976,0.1718541016911208,0.13681254781507418,0.042229874761714505,0.270784391919433,0.09081266330044539,0.21504035544944133,0.26169370400176456,0.06447175792196821,0.16938867695176324,0.2181373151457054,0.16238493459895695,0.18945077790092107,0.19051818866347445,0.20766442066061946,0.26520045459632735,0.16068901318416845,0.16650289747762706,0.20199930747931102,0.23240940166579968,0.2605330859983648,0.12181784455272011,0.23005975247355231,0.1807555911241299,0.14998092438256377,0.07912295201200212,0.12893075504140727,0.17093267276462953,0.14852753800278123,0.0749748813445423,0.17111069476813098,0.13097092648084047,0.13551425507750553,0.1118064866918774,0.12840938583235334,0.05800386552250274,0.08808832748419995,0.13851572684925834,0.14269621158324722,0.15247602979293085,0.08333471998257772,0.0752441655186964,0.12457422425495923,0.1705162128670868,0.13125397860674076,0.1199857726363018,0.1528540440664487,0.08114099870737103,0.1729102185994435,0.23154259972799304,0.1897319049729554,0.12267798641032017,0.05704191268650528,0.05408575113268138,0.3053795658814491,0.16856043504911372,0.10046980472604103,0.19971968400498957,0.05674531735667691,0.06171264620546851,0.127932885599088,0.10538598875295409,0.08636475983164418,0.12356957464032284,0.05876167448316607,0.07987862966715084,0.044411226172560304,0.22544244403001415,0.12849607792198386,0.15415893333888436,0.09726442803928985
19,0.15454550079557033,0.16829557430751868,0.19273932241034533,0.24676533918269888,0.11844300862728718,0.21698515298440246,0.1386146814876534,0.12513606384217832,0.12090663013187468,0.32251647929234156,0.14499664057576728,0.12355626411290428,0.13786891789055095,0.22513706014630444,0.029277011457585267,0.24079548477233903,0.11047268564954575,0.11247736990300047,0.2510606167897906,0.28885080625747206,0.06373976914125264,0.12987942603473385,0.16970757960759603,0.08923947535502948,0.06791670359046116,0.11506776187478265,0.15378233899545413,0.19133980571263204,0.20939417352683262,0.0962161677581923,0.18537073013127844,0.15438960852280248,0.214784315695062,0.15617246842129995,0.12588274288667162,0.03895908302325002,0.2604036898621928,0.0891756986564135,0.20649842390830853,0.2821613288534598,0.06448033254508272,0.1812880438653697,0.2340659627642064,0.1529878553681543,0.2035491295429564,0.20121898809802427,0.22282484165645258,0.26620103961097047,0.15390489201874938,0.15305216285702114,0.19599426982305693,0.2411287142520559,0.26551841064211706,0.13639944260797054,0.2250852271676532,0.18244167737648725,0.15931453864319967,0.0822631322415561,0.12009074806234152,0.1753412727569848,0.1509902921302792,0.07648015887351543,0.1638336906619832,0.11385352480810518,0.11396747928097517,0.116002356007269,0.1334256124022753,0.05884372714582736,0.08078953624876464,0.1543715932094031,0.14472285057870876,0.16873012619208372,0.08809116720905193,0.06661994783930233,0.1258979087833616,0.17113467934282184,0.12677822174685394,0.13309193755160803,0.14757278607856406,0.08295875440568104,0.18775864083352542,0.23185135684602104,0.19070715502133942,0.12143926469721253,0.06435028482580023,0.04914820088783255,0.3012728452990792,0.15798096418910207,0.10011766348438526,0.17905715750463386,0.07104621479786102,0.057367486420478966,0.11228000063714039,0.10768343100871766,0.09671104288682508,0.13141363956286378,0.0638262613971127,0.06965116932226487,0.052256733685846116,0.22443515932059327,0.12111254816441412,0.16538395834982503,0.09812476613299637
20,0.16048308574326342,0.17518493928600687,0.2088794173987097,0.2242131064702125,0.11832682283868198,0.21463215935913987,0.1341751364638723,0.1250005029329526,0.1193549787607128,0.3122148882888019,0.13670915512495324,0.13061107522863313,0.14833207270115867,0.24182489843728477,0.028471532630942466,0.2357772930067747,0.11683517509033418,0.10881836815524822,0.23706928076074457,0.28154710151140067,0.06385198974617569,0.13749534034354763,0.18318398282925547,0.07710789317966817,0.06682330797636263,0.13046213088213238,0.1561962701293152,0.18988774436854997,0.19261774587270303,0.10156946131667262,0.16871780574712647,0.15321620235016184,0.2144218955388093,0.14190012456869602,0.11568217575337039,0.0379410021400141,0.24538388841063377,0.088283206969296,0.19652390586797724,0.29532387875955973,0.0662998606430706,0.18840496648436578,0.24985099586525955,0.1415083489848838,0.2136276200591521,0.2073545193796531,0.24214839421510984,0.2619006987538025,0.14687332934413927,0.14076451019140082,0.19076032799389453,0.2474402669765428,0.26546346983121305,0.14627841051231943,0.21605580717276363,0.18131537604824272,0.17022376423199143,0.08436607858622955,0.11692736299252386,0.17466435998861302,0.15079067344806482,0.07669043033026304,0.15812126279662203,0.09848843173316887,0.09414051934738149,0.11878077222941667,0.13914312903504875,0.06123692465518841,0.0755801172875844,0.17001508394003634,0.1474441290450222,0.182006864180611,0.09616269313012879,0.06103627824916709,0.1297049277120121,0.170063736346638,0.12309688617245991,0.14825321454111257,0.14133842260376656,0.0878053384064574,0.20013557604540771,0.23014334293753955,0.1940045285186393,0.12064107953667084,0.07541606744183116,0.045187926251881914,0.2896400309202855,0.14978338090786283,0.10239734176105184,0.16156803178070528,0.08803018554050386,0.05508145606354338,0.09766169885027084,0.11353418610888688,0.10866032880254235,0.14138919180083262,0.06755775778863013,0.06445586271306095,0.06415412766190522,0.22120968198143842,0.1169691273922342,0.17474170776743364,0.10156185599505745
21,0.16134644233579382,0.17913331700453225,0.2287263802273439,0.1953516791906395,0.116858394313087,0.20959509826714878,0.1317726494971522,0.12312501135799914,0.11974518454933461,0.2988817555851433,0.12962639045951835,0.13331190348215677,0.16052703520005954,0.2510709524302631,0.03160825660694011,0.22668142243788192,0.12485350157226513,0.10825904703067937,0.21937603649416043,0.26693274799080596,0.06169015118247534,0.14716088676795153,0.19661672373016198,0.06732315258110565,0.06726930727348159,0.14504629158140886,0.16104057656606943,0.18538198211622467,0.17251493633384804,0.10652087207507643,0.1540264941626579,0.14647500788165962,0.21092171304792387,0.1307400250554355,0.10576794596436068,0.03789522367446225,0.225442819214798,0.0881664012752035,0.18655471149807218,0.302052934655705,0.06878182929442118,0.19196432456708187,0.2627080153026269,0.12884781198103376,0.21879014970296798,0.20880816674475886,0.26497476296196826,0.25192001854305657,0.14069138355278438,0.1280063007696622,0.1868257218225305,0.25020274278327936,0.2600769424564485,0.15347939854680923,0.20275418721231228,0.17694659828930143,0.18247694858004154,0.08184153589095376,0.11934752435880262,0.17140117955419334,0.1465171350659998,0.07891394822721867,0.15479891221962633,0.087286281302486,0.07601430665167243,0.12089346841390673,0.14468305220340494,0.06471794194937004,0.07208546698892693,0.1860720108687749,0.15139507735824398,0.19253863395075768,0.10752695358770177,0.059097444672839484,0.1357026442238255,0.16861268118180128,0.12086926619685108,0.1657189191783271,0.13812304465473307,0.09676508687333234,0.20790239830613083,0.22686659158555766,0.1982755172265824,0.12005598070796761,0.09007065266628382,0.04163193592504208,0.2728475032511123,0.14234327239599526,0.10656296087661435,0.1495033594366458,0.10789921667759624,0.05510425068090556,0.08296036540338317,0.1225541147873213,0.12226827394193715,0.15324651917745513,0.06962198818565614,0.06405754060840145,0.0798723196928723,0.21663767784174381,0.11771857512332562,0.18213769769133825,0.10773336956414807
22,0.15810795477857728,0.1822261065676206,0.2502270008070203,0.16987373434301278,0.11458878872572761,0.20013671253720505,0.13115704494416774,0.11964542416010622,0.12236202291285,0.2830428279490104,0.1253779982780933,0.13290878836763864,0.17501305813965012,0.2536017473413688,0.038961157341923715,0.2121758228099125,0.13422470808637857,0.11015326662412621,0.19924779497117576,0.2487226133986653,0.058579945706653716,0.1549478438350882,0.20972321129912702,0.06020405801243471,0.06844244011473183,0.15860619497531275,0.16886118230530714,0.17820917442209666,0.1524555753785627,0.10865212253728454,0.14314946394117567,0.13454448907255862,0.20507565449847426,0.12304480155240646,0.0970721325123433,0.03914528985251552,0.20132882427620827,0.08900919638299166,0.17918346185594672,0.30468615314828773,0.07218723181802873,0.19390213614281343,0.2716499829521274,0.11580200618560199,0.2188651681913786,0.20526657024174194,0.2873206938890408,0.23742220649903417,0.13548328231201726,0.11437459870377256,0.1846141606016217,0.24952699051378882,0.25055827713225876,0.16037799868577757,0.1861728891463076,0.16982737319544192,0.19359225682594944,0.07831532605040677,0.12672610918641286,0.16747684363579224,0.13884004883484283,0.0844769598854012,0.15341278628340996,0.08208391384843247,0.061474284732840036,0.12221260616016008,0.14948880528315883,0.06666849652794568,0.06929502998938172,0.2015678242436711,0.1555036618314088,0.20076335358349154,0.12303970890996421,0.060923642730662975,0.14345325178944,0.16651659561317134,0.11963474912223435,0.18500814849186495,0.1379696844652175,0.11027261706378363,0.21104493250007153,0.2239659540893273,0.2031673128110429,0.11864324765782594,0.10837880966789877,0.0386659998865641,0.2532053491097747,0.1350888865882912,0.11344251849564949,0.1422346182579008,0.13042128183643736,0.05671993022289964,0.06881560578511683,0.13297725517100598,0.13636508368218953,0.1661845120346138,0.07335019178911426,0.06660354589923705,0.09886752228060866,0.21187338697454366,0.12329594984118783,0.1891941683712479,0.1169970670233271
23,0.1505940228877764,0.18459068957926134,0.26966009406307634,0.1484164623558647,0.11168685348687106,0.18549144401471174,0.13231453058484552,0.1155572397154887,0.12639288101642313,0.26389018877448056,0.12385712959865555,0.1298249029917004,0.18939683412875835,0.2490443831133775,0.0495047765925788,0.1933010238316302,0.1449765611985122,0.11421406029723442,0.17709416663431005,0.23035739988730325,0.05514348103387843,0.15842966675217246,0.2230326788638645,0.057199771959586795,0.07230326803616663,0.17077649795583913,0.17925312850972536,0.17017642906347935,0.1341184136529656,0.10605370061795263,0.13626631201020517,0.11926254031939845,0.19881969867605434,0.11789230906579629,0.09026088400867668,0.04180461679572486,0.17436733225425557,0.09194580980843663,0.17510912625040592,0.3041293178770948,0.07611158847500563,0.19671607907293873,0.27594805679889794,0.10406492815080952,0.21211362959323748,0.19651356997749242,0.30754162229989135,0.22053414727603732,0.1304139664343629,0.10136190161282306,0.18403406482636994,0.24580049369699125,0.23841734706046463,0.16719997146548138,0.16562142237760694,0.16107210100659355,0.204901171652183,0.07537992545212242,0.1385596782467836,0.16378232009263638,0.13015926116643903,0.0938960578630377,0.15415506644322502,0.08365577530112678,0.05339820518052598,0.12294108057824779,0.15438203316497037,0.06826994520573246,0.06749760891924098,0.21482022247446336,0.1594936596237275,0.20732129368185054,0.14194584827032086,0.06384440943012468,0.15399124763295496,0.1641481273854221,0.11800016286349937,0.20438510248137845,0.14030699599424373,0.12283018984571059,0.21149407975238982,0.22094954555895047,0.2097697711836687,0.11577527308774324,0.1299580589237493,0.03642795689680574,0.23266713441421477,0.12851321878384336,0.12231334157441007,0.13866009543295205,0.1550980629863794,0.059532427231540376,0.056056814026172096,0.14150267208472328,0.14898547586613856,0.17948308926883952,0.0803689233946909,0.07165658128679166,0.11958599212145238,0.2084138292649315,0.13195410256421097,0.19524571973440857,0.12213862002715556
24,0.13836266418428828,0.18500806002388256,0.28527634204644453,0.13048250679920448,0.10858436773877492,0.16839322830839068,0.13441021590486307,0.10962846382096196,0.1313578180725645,0.24051650213057138,0.124240076796759,0.12456990798898779,0.19901415280725993,0.2377613199015595,0.06274596104891195,0.17106504324866895,0.15543851905193207,0.12035343839134574,0.15293017448990925,0.2123223053027432,0.05244413812568094,0.15819087607950214,0.23707365886530568,0.06053900877523022,0.08130976006757037,0.18017573564159145,0.19130537012653415,0.16312825213853877,0.11841756235351894,0.10181021420848697,0.13293549297050858,0.10225355148729462,0.19211965106535575,0.11467950080776937,0.08552613322175477,0.0457635168648244,0.14726541106294763,0.09839868604641507,0.1740540658419692,0.3015776976988953,0.08013385375318902,0.2020210714936675,0.27531907885481915,0.09606622119109944,0.19865505303620057,0.18246149948961216,0.32604192307439156,0.2045289147190311,0.12583461491102116,0.08894448467202035,0.18592205202494622,0.2378770719085878,0.2253689636817619,0.172912946056275,0.1411442362821901,0.1508814950659919,0.21772104952722268,0.07405465844732087,0.15274974704566727,0.1606857887427736,0.12126814267407324,0.10734256027179694,0.15753002225258078,0.09276944826226192,0.05288540197647438,0.12133084895383454,0.15906619211517053,0.07170299576367753,0.06501664135716936,0.22422772292623402,0.16344867443012712,0.211469761501003,0.16379867778500304,0.06663581022100845,0.1679171108161694,0.1632969584083846,0.11652003903996214,0.21851926393522972,0.14466280595409756,0.13114602518472718,0.2098527796520647,0.21556336099034684,0.21568404870167407,0.11118766600493105,0.1543503977963096,0.03640642970683402,0.21343206732197645,0.12260354941686384,0.1338630626284781,0.13775530924182028,0.18155281463580503,0.06390434502814465,0.04477518498144751,0.14845918094177923,0.15924745182602887,0.19098508820314236,0.0879552848194213,0.07894916175142112,0.14073977963015535,0.2060982012362893,0.14329175524193052,0.1998425964074268,0.12342036835179906
25,0.12248622622518852,0.18346753363199253,0.2944912597546906,0.11572909871478729,0.10558599359413172,0.1516796940476921,0.1373944226456018,0.10156400968879797,0.137090823155416,0.21439958194145153,0.1281658368452815,0.11990103811440955,0.2033610183761016,0.22401964629277055,0.07924757286659724,0.14897507505311264,0.16129691727323858,0.13001137861081885,0.12784274774537757,0.1940489626906939,0.05054891312366507,0.1552265068487258,0.25176537074242605,0.0689595430715757,0.09471978340290563,0.18862200018354458,0.202449339667628,0.15693281300141043,0.10638623850340494,0.10046473631289836,0.1314816429374629,0.0845766038754928,0.18574295654956313,0.11362567641578517,0.08373966420981407,0.051016907928853494,0.12173135774256623,0.10625930029674488,0.17607649438353848,0.297266976461769,0.08316535031639086,0.20988597701823403,0.2731930838842426,0.09119216179843097,0.17997425205060952,0.16366757771491777,0.34130625652053337,0.19049332900209975,0.1223718568793684,0.07747125209414255,0.18984276672988998,0.22358680086907703,0.2126484895708979,0.17675244489611525,0.11701776502941803,0.13962281688233683,0.23164688788100243,0.07495104760570256,0.16677571718127257,0.15827708890791778,0.11297506722909004,0.1235747122535074,0.1638003751953965,0.10829330365907201,0.05874558823156263,0.11496369596171374,0.1642259498045014,0.07785798400703874,0.06238187560586167,0.22751919670315573,0.16726957028012848,0.21030089832969984,0.18810438094521534,0.06827039521781755,0.18478569393241573,0.1665681230859508,0.11548176248955937,0.22883176592681406,0.15032256132531727,0.13677657408105018,0.2054465337761917,0.20757369407485773,0.21885689613578135,0.10568139112713877,0.18036310677487793,0.039259587357727686,0.19687932327231858,0.11805521262793169,0.14765116541206708,0.13940052345701018,0.204030220148086,0.07009507399084938,0.03502313140451996,0.15596528005859966,0.16710699800151807,0.19933789452404715,0.09578984285428561,0.08683181938218511,0.16142885721276168,0.20436023017726543,0.15686103782963415,0.20188986212927698,0.12161824587068545
